gene_set,ontology,n_input_genes,n_mapped_genes,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GWAS_Asn_Goodman,MF,754,538,GO:0019205,nucleobase-containing compound kinase activity,1/538,21/27694,0.3377574532240766,0.5545175046226698,0.541474441042833,Zm00001eb002420,1
GWAS_Asn_Goodman,MF,754,538,GO:0044877,protein-containing complex binding,1/538,21/27694,0.3377574532240766,0.5545175046226698,0.541474441042833,Zm00001eb041780,1
GWAS_Asn_Goodman,BP,754,538,GO:0061157,mRNA destabilization,1/538,21/27694,0.3377574532240766,0.5545175046226698,0.541474441042833,Zm00001eb039740,1
GWAS_Asn_Goodman,MF,754,538,GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",2/538,62/27694,0.3397735663471283,0.5567608917007437,0.5436650603722792,Zm00001eb043620/Zm00001eb043630,2
GWAS_Asn_Goodman,MF,754,538,GO:0005507,copper ion binding,2/538,63/27694,0.3468534374257084,0.5637746859075436,0.5505138798704134,Zm00001eb008850/Zm00001eb012250,2
GWAS_Asn_Goodman,MF,754,538,GO:0016538,cyclin-dependent protein serine/threonine kinase regulator activity,2/538,63/27694,0.3468534374257084,0.5637746859075436,0.5505138798704134,Zm00001eb003750/Zm00001eb048550,2
GWAS_Asn_Goodman,CC,754,538,GO:0005771,multivesicular body,1/538,22/27694,0.350632330908659,0.5637746859075436,0.5505138798704134,Zm00001eb000670,1
GWAS_Asn_Goodman,BP,754,538,GO:0005983,starch catabolic process,1/538,22/27694,0.350632330908659,0.5637746859075436,0.5505138798704134,Zm00001eb000620,1
GWAS_Asn_Goodman,CC,754,538,GO:0019898,extrinsic component of membrane,1/538,22/27694,0.350632330908659,0.5637746859075436,0.5505138798704134,Zm00001eb028550,1
GWAS_Asn_Goodman,CC,754,538,GO:0030687,"preribosome, large subunit precursor",1/538,22/27694,0.350632330908659,0.5637746859075436,0.5505138798704134,Zm00001eb016460,1
GWAS_Asn_Goodman,MF,754,538,GO:0043539,protein serine/threonine kinase activator activity,1/538,22/27694,0.350632330908659,0.5637746859075436,0.5505138798704134,Zm00001eb000920,1
GWAS_Asn_Goodman,BP,754,538,GO:0046274,lignin catabolic process,1/538,22/27694,0.350632330908659,0.5637746859075436,0.5505138798704134,Zm00001eb012250,1
GWAS_Asn_Goodman,BP,754,538,GO:0048564,photosystem I assembly,1/538,22/27694,0.350632330908659,0.5637746859075436,0.5505138798704134,Zm00001eb028550,1
GWAS_Asn_Goodman,MF,754,538,GO:0052716,hydroquinone:oxygen oxidoreductase activity,1/538,22/27694,0.350632330908659,0.5637746859075436,0.5505138798704134,Zm00001eb012250,1
GWAS_Asn_Goodman,BP,754,538,GO:0007010,cytoskeleton organization,2/538,64/27694,0.3539079459388613,0.5660210137265339,0.5527073707702443,Zm00001eb000490/Zm00001eb025840,2
GWAS_Asn_Goodman,CC,754,538,GO:0032040,small-subunit processome,2/538,65/27694,0.3609354066779621,0.5660210137265339,0.5527073707702443,Zm00001eb016440/Zm00001eb034060,2
GWAS_Asn_Goodman,BP,754,538,GO:0036503,ERAD pathway,2/538,65/27694,0.3609354066779621,0.5660210137265339,0.5527073707702443,Zm00001eb021210/Zm00001eb025340,2
GWAS_Asn_Goodman,MF,754,538,GO:0042626,ATPase-coupled transmembrane transporter activity,2/538,65/27694,0.3609354066779621,0.5660210137265339,0.5527073707702443,Zm00001eb004340/Zm00001eb038710,2
GWAS_Asn_Goodman,MF,754,538,GO:0000175,3'-5'-RNA exonuclease activity,1/538,23/27694,0.3632573600345317,0.5660210137265339,0.5527073707702443,Zm00001eb002260,1
GWAS_Asn_Goodman,CC,754,538,GO:0000177,cytoplasmic exosome (RNase complex),1/538,23/27694,0.3632573600345317,0.5660210137265339,0.5527073707702443,Zm00001eb002260,1
GWAS_Asn_Goodman,MF,754,538,GO:0001228,"DNA-binding transcription activator activity, RNA polymerase II-specific",1/538,23/27694,0.3632573600345317,0.5660210137265339,0.5527073707702443,Zm00001eb025330,1
GWAS_Asn_Goodman,MF,754,538,GO:0001671,ATPase activator activity,1/538,23/27694,0.3632573600345317,0.5660210137265339,0.5527073707702443,Zm00001eb018130,1
GWAS_Asn_Goodman,MF,754,538,GO:0005545,1-phosphatidylinositol binding,1/538,23/27694,0.3632573600345317,0.5660210137265339,0.5527073707702443,Zm00001eb027120,1
GWAS_Asn_Goodman,CC,754,538,GO:0008540,"proteasome regulatory particle, base subcomplex",1/538,23/27694,0.3632573600345317,0.5660210137265339,0.5527073707702443,Zm00001eb010400,1
GWAS_Asn_Goodman,BP,754,538,GO:0009423,chorismate biosynthetic process,1/538,23/27694,0.3632573600345317,0.5660210137265339,0.5527073707702443,Zm00001eb026910,1
GWAS_Asn_Goodman,BP,754,538,GO:0015749,monosaccharide transmembrane transport,1/538,23/27694,0.3632573600345317,0.5660210137265339,0.5527073707702443,Zm00001eb008810,1
GWAS_Asn_Goodman,MF,754,538,GO:0016780,"phosphotransferase activity, for other substituted phosphate groups",1/538,23/27694,0.3632573600345317,0.5660210137265339,0.5527073707702443,Zm00001eb028390,1
GWAS_Asn_Goodman,BP,754,538,GO:0045493,xylan catabolic process,1/538,23/27694,0.3632573600345317,0.5660210137265339,0.5527073707702443,Zm00001eb027580,1
GWAS_Asn_Goodman,BP,754,538,GO:0048268,clathrin coat assembly,1/538,23/27694,0.3632573600345317,0.5660210137265339,0.5527073707702443,Zm00001eb027120,1
GWAS_Asn_Goodman,BP,754,538,GO:0048366,leaf development,1/538,23/27694,0.3632573600345317,0.5660210137265339,0.5527073707702443,Zm00001eb003730,1
GWAS_Asn_Goodman,MF,754,538,GO:1990247,N6-methyladenosine-containing RNA reader activity,1/538,23/27694,0.3632573600345317,0.5660210137265339,0.5527073707702443,Zm00001eb039740,1
