pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
PWY-2541,phytosterol biosynthesis (plants),27,9.99900009999e-05,9.99900009999e-05,1.54487533876591e-13,,3.36513255439932e-05,1.37881954410388e-07,5.32804331195846e-05,3.51450047838022e-05,3.08642000845794e-14,0.05,,,,,,32
PWY-3385,choline biosynthesis I,12,9.99900009999e-05,9.99900009999e-05,8.4672329703217e-09,,0.00659376664461887,1.23470265470885e-05,0.00778933204202259,2.59746135955174e-05,1.69379010817039e-09,1,,,,,,32
PWY-3781,aerobic respiration I (cytochrome c),297,9.99900009999e-05,9.99900009999e-05,1.51543777526797e-11,,0.0631756930519796,1.08778083942284e-09,0.131331367119128,4.66647800639482e-12,8.7163609663321e-12,1,,,,,,32
PWY-5912,2'-deoxymugineic acid phytosiderophore biosynthesis,29,9.99900009999e-05,9.99900009999e-05,4.78631079214864e-10,,0.00221143790656541,5.41154231158853e-07,0.00248203113073009,9.64711465952745e-06,9.5744079331439e-11,0.5,,,,,,32
PWY-5925,hydroxylated mugineic acid phytosiderophore biosynthesis,8,9.99900009999e-05,9.99900009999e-05,7.87873633001368e-09,,0.00709465941102597,2.74463752441746e-05,0.0146753045723006,2.10626956453698e-05,1.57595614336259e-09,1,,,,,,32
PWY-762,phospholipid desaturation,2,9.99900009999e-05,9.99900009999e-05,2.67760070171708e-07,,0.000766749821918706,0.00222537967567341,0.000766233165423902,0.0153798026399773,5.35609734342302e-08,0.01,,,,,,32
PWY-7634,vernolate biosynthesis II,12,9.99900009999e-05,9.99900009999e-05,1.10960603694199e-06,,6.42887848527447e-05,0.00116601593194087,6.42965051539379e-05,0.00589418992944878,2.23515192798729e-07,0.01,,,,,,32
PWY4FS-6,phosphatidylethanolamine biosynthesis II,9,9.99900009999e-05,9.99900009999e-05,4.62899751207946e-06,,0.00533239629452705,0.000241847364060375,0.00584770573282967,0.000474371687347027,9.3149237911927e-07,1,,,,,,32
LIPAS-PWY,triacylglycerol degradation,117,0.0001999800019998,0.0001999800019998,2.47362910710258e-08,,0.0323441718084884,3.29347605497983e-07,0.0654488014597456,9.57903707679321e-08,5.30064325765522e-09,1,,,,,,32
PWY-6014,vernolate biosynthesis I,12,0.0001999800019998,0.0001999800019998,1.10960603694199e-06,,6.42887848527447e-05,0.00116601593194087,6.42965051539379e-05,0.00589418992944878,2.23515192798729e-07,0.01,,,,,,32
PWY-6443,"benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)",104,0.0001999800019998,0.0001999800019998,3.87340159946348e-12,,0.0215734248860413,5.10578289517567e-10,0.0582338309109887,1.62320211118828e-11,8.14792677772402e-13,1,,,,,,32
PWY-6498,eumelanin biosynthesis,3,0.0001999800019998,0.0001999800019998,1.34679236991064e-05,,0.00131174413296428,0.00361552098775212,0.00131261526121373,0.0114573917046921,2.70735286900248e-06,0.01,,,,,,32
PWY-6710,poly-hydroxy fatty acids biosynthesis,12,0.0001999800019998,0.0001999800019998,1.10960603694199e-06,,6.42887848527447e-05,0.00116601593194087,6.42965051539379e-05,0.00589418992944878,2.23515192798729e-07,0.01,,,,,,32
PWY-7995,tricin biosynthesis,24,0.0001999800019998,0.0001999800019998,7.53325796187809e-09,,0.00854310652205309,4.66075125200838e-06,0.0275254989837894,0.000144819203736425,1.50715484537045e-09,0.05,,,,,,32
PWY-4081,glutathione-peroxide redox reactions,10,0.0002999700029997,0.0002999700029997,1.2611860319367e-05,,0.000264171047194933,0.0364457663639152,0.000263888658010858,0.366195550892107,2.57169503681265e-06,0.01,,,,,,32
PWY-3101,flavonol biosynthesis,33,0.0003999600039996,0.0003999600039996,3.14264604894809e-07,,0.0116899000940721,3.14378116244935e-05,0.0376510958249532,0.000407278089030465,6.2989017446391e-08,0.05,,,,,,32
PWY-5084,2-oxoglutarate decarboxylation to succinyl-CoA,8,0.0003999600039996,0.0003999600039996,3.82156207013873e-05,,0.0187200065556447,0.00070986887434757,0.0254793683090916,0.00124841031439435,7.78002409285161e-06,0.5,,,,,,32
PWY-6468,&omega;- hydroxylation of laurate,2,0.0003999600039996,0.0003999600039996,0.000472599737838642,,0.00597771559608634,0.0058225598951779,0.00603207597564004,0.00702823183648842,0.00010067701019989,1,,,,,,32
PWY0-1507,biotin biosynthesis from 8-amino-7-oxononanoate I,7,0.0005999400059994,0.0005999400059994,0.000374581626419346,,0.0401558424173975,0.00218526765225441,0.0695217696520284,0.000598373172880687,8.94414725086667e-05,1,,,,,,32
PWY-5083,NAD/NADH phosphorylation and dephosphorylation,52,0.0007999200079992,0.0007999200079992,2.98436200283914e-05,,0.0316348513096976,0.000120912784672437,0.043879104346757,1.60861444871378e-05,1.03039542250771e-05,1,,,,,,32
TRPSYN-PWY,L-tryptophan biosynthesis,17,0.0007999200079992,0.0007999200079992,4.15297044057961e-05,,0.000218096891244919,0.000894015593086449,0.000218444541288387,0.0127779821781402,9.08793068132852e-06,0.01,,,,,,32
PWY-7436,vitamin E biosynthesis (tocotrienols),9,0.0008999100089991,0.0008999100089991,0.000145236342250499,,0.00479992974689441,0.00139255526223265,0.00496708030046345,0.00519922256181905,3.02054631269311e-05,0.5,,,,,,32
ALANINE-DEG3-PWY,L-alanine degradation III,5,0.000999900009999,0.000999900009999,0.000183080160659377,,0.0558089311370418,0.00209220112709279,0.1650384037356,0.000364030436201749,4.15589294958663e-05,1,,,,,,32
PWY-735,jasmonic acid biosynthesis,32,0.0010998900109989,0.0010998900109989,4.87775760499298e-06,,0.024819557879981,4.93386327455976e-05,0.0377004229487433,6.16862059773331e-05,1.01161802368299e-06,1,,,,,,32
ALANINE-SYN2-PWY,L-alanine biosynthesis II,5,0.0011998800119988,0.0011998800119988,0.000183076263274962,,0.0558089311370418,0.00209220112709279,0.1650384037356,0.000364030436201749,4.15579253699727e-05,1,,,,,,32
RIBOSYN2-PWY,flavin biosynthesis I (bacteria and plants),21,0.0012998700129987,0.0012998700129987,0.000669423421030768,,0.0429541003807578,0.00173197245936879,0.0950922267959027,0.0046696329104507,0.000150505890383901,0.5,,,,,,32
PWY-5059,pinobanksin biosynthesis,20,0.0015998400159984,0.0015998400159984,5.17177236317168e-05,,0.000193091539230427,0.00873394393184711,0.000193166273999013,0.045464819150654,1.16027363331606e-05,0.01,,,,,,32
VALSYN-PWY,L-valine biosynthesis,6,0.001999800019998,0.001999800019998,0.00148633060158593,,0.0230500720100359,0.00613820554860039,0.0268675875122854,0.037581152608486,0.000323190801782891,0.5,,,,,,32
PWY-7039,"phosphatidate metabolism, as a signaling molecule",39,0.0024997500249975,0.0024997500249975,0.00124391639361354,,0.0246600768558344,0.00158095249939552,0.0334460404373481,0.00129825520199575,0.000392695950592215,1,,,,,,32
SERSYN-PWY,L-serine biosynthesis I,6,0.0024997500249975,0.0024997500249975,0.00046395270026145,,0.0397628860758594,0.0027426366083385,0.069591787868424,0.00373116542594912,9.89590373161597e-05,0.5,,,,,,32
PWY-7478,oryzalexin D and E biosynthesis,6,0.0025997400259974,0.0025997400259974,7.90996576001679e-05,,0.00330614589374094,0.00122022298695599,0.00338210403071315,0.00239587559772995,1.62929115588017e-05,1,,,,,,32
PWYQT-4429,CO<sub>2</sub> fixation into oxaloacetate (anaplerotic),7,0.0027997200279972,0.0027997200279972,0.00269044155661902,,0.0170464847238065,0.0188276715020099,0.0277632650402968,0.0844139646757506,0.000588499945533338,0.05,,,,,,32
PWY-4302,aerobic respiration III (alternative oxidase pathway),62,0.0028997100289971,0.0028997100289971,0.000232962409005277,,0.111152956080297,0.00104016913725834,0.310970914944035,5.81367370656755e-05,0.000303976120140437,1,,,,,,32
PWY-5410,traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis,20,0.0028997100289971,0.0028997100289971,0.000126654474431276,,0.0276321598729194,0.000541372473545521,0.0358895112832404,0.000172027131210869,3.14926439817231e-05,1,,,,,,32
PWY-5070,"gibberellin biosynthesis I (non C-3, non C-13 hydroxylation)",6,0.0036996300369963,0.0036996300369963,0.00248926162983992,,0.0120016576351302,0.00602399707982025,0.0126616792299971,0.00531123525440405,0.000670185449021865,1,,,,,,32
NONOXIPENT-PWY,pentose phosphate pathway (non-oxidative branch),14,0.0040995900409959,0.0040995900409959,0.00224173939589906,,0.0779601798989076,0.00462120109849151,0.151787524399038,0.00107493685779567,0.000938910631715695,1,,,,,,32
