pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
GLUCONEO-PWY,gluconeogenesis I,56,9.99900009999e-05,9.99900009999e-05,1.1510210917165e-06,,0.028104162866457,1.07734004110578e-05,0.0431310076491265,4.67533600820964e-06,2.47696365307526e-07,1,,,,,,79
GLYCOLYSIS,glycolysis I (from glucose 6-phosphate),61,9.99900009999e-05,9.99900009999e-05,3.73995388602832e-06,,0.0614467924183151,2.43351888705833e-05,0.180721928404209,2.73568884030482e-06,1.07496542522956e-06,1,,,,,,79
LIPAS-PWY,triacylglycerol degradation,117,9.99900009999e-05,9.99900009999e-05,4.30207325319287e-09,,0.0580198676565443,1.04643397144032e-07,0.228635979750636,1.23902440022266e-07,8.73665251255318e-10,1,,,,,,79
PWY-1042,glycolysis IV (plant cytosol),60,9.99900009999e-05,9.99900009999e-05,2.49389089379548e-08,,0.0541121438380856,9.93222513224269e-07,0.178040367298484,5.73123799840498e-08,5.49345380296273e-09,1,,,,,,79
PWY-3181,L-tryptophan degradation VI (via tryptamine),10,9.99900009999e-05,9.99900009999e-05,4.90130874775119e-09,,0.0290085964738563,1.46901961421159e-05,0.0668326051284086,1.14692615539698e-06,9.8116581526142e-10,1,,,,,,79
PWY-4201,volatile cinnamoic ester biosynthesis,4,9.99900009999e-05,9.99900009999e-05,6.3475724676465e-11,,0.00526943343243679,3.05179897577186e-05,0.008455058997766,1.2758930147979e-05,1.26951782419837e-11,1,,,,,,79
PWY-5027,phylloquinol biosynthesis,4,9.99900009999e-05,9.99900009999e-05,0.000111589834016712,,0.00975822542827732,0.00203341328405663,0.0172761341778788,0.00396148415165327,2.27777563401865e-05,1,,,,,,79
PWY-5148,acyl-CoA hydrolysis,11,9.99900009999e-05,9.99900009999e-05,1.79929403598678e-08,,0.023498381196474,1.96225007657446e-05,0.0758751958092302,1.67407106895502e-05,3.60002283539274e-09,1,,,,,,79
PWY-5829,geraniol and geranial biosynthesis,8,9.99900009999e-05,9.99900009999e-05,6.12287998080774e-14,,0.0116704928376147,7.32214321901092e-07,0.0436385959546088,9.69734092142251e-08,1.22124532708767e-14,1,,,,,,79
PWY-5936,xyloglucan biosynthesis,52,9.99900009999e-05,9.99900009999e-05,4.9960036108132e-15,,0.00434769412394166,2.01351265990819e-11,0.00964120509466815,3.77056456860444e-08,1e-15,0.5,,,,,,79
PWY-6333,acetaldehyde biosynthesis I,11,9.99900009999e-05,9.99900009999e-05,1.58996998456118e-07,,0.0136566054080373,4.58758533499521e-05,0.0173494503712043,1.63431417550838e-05,3.1883669926458e-08,1,,,,,,79
PWY-6475,<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria),11,9.99900009999e-05,9.99900009999e-05,7.36159335412157e-05,,0.0258617529318564,0.000674425160183582,0.0342873672520703,0.000187071429496286,1.63869549817397e-05,1,,,,,,79
PWY0-166,superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>),28,9.99900009999e-05,9.99900009999e-05,2.02467418358721e-06,,0.00867573230711209,3.59878296318499e-05,0.0109990077169091,2.59410280270156e-05,4.16148062676314e-07,1,,,,,,79
GLUGLNSYN-PWY,L-glutamate biosynthesis IV,6,0.0001999800019998,0.0001999800019998,6.15236759608506e-05,,0.0163007005961621,0.00124541914511776,0.0268763855162861,0.00677850808183624,1.2465614888213e-05,0.5,,,,,,79
PWY-6465,&omega;-hydroxylation of caprate and laurate,13,0.0001999800019998,0.0001999800019998,1.10099044497991e-06,,0.0285194990275496,0.00011457347963067,0.0890388998582111,0.000502971904457951,2.2072115313243e-07,0.5,,,,,,79
PWY-7856,heme <i>a</i> biosynthesis,2,0.0001999800019998,0.0001999800019998,0.000144656820546485,,0.00399676391856854,0.00809638149569422,0.00399180839558999,0.0222053906145295,2.95025051590958e-05,0.01,,,,,,79
PWY-5980,xylogalacturonan biosynthesis,23,0.0002999700029997,0.0002999700029997,1.03462950017952e-05,,0.0361532136688376,0.000111548186038421,0.0821971162112025,5.40004464047643e-05,2.19422273972647e-06,1,,,,,,79
PWY-5486,pyruvate fermentation to ethanol II,15,0.0003999600039996,0.0003999600039996,2.14958473542803e-05,,0.0186685608303473,0.000260441004644212,0.0235834358503556,0.000310067721391586,4.43572096153755e-06,1,,,,,,79
PWYIO2-7,triacylglycerol biosynthesis (Chlamydomonas),53,0.0003999600039996,0.0003999600039996,9.98996220832327e-05,,0.138590989571947,0.000391591414650081,0.542893613317239,3.17214937340561e-05,6.26336335809441e-05,1,,,,,,79
PWY-2261,ascorbate glutathione cycle,20,0.0004999500049995,0.0004999500049995,3.61837674994203e-05,,0.00931959283542794,0.000250845518108216,0.0128755887695428,0.000483087971498074,7.5790829509037e-06,1,,,,,,79
PWY-3461,L-tyrosine biosynthesis II,4,0.0004999500049995,0.0004999500049995,0.000454812671810134,,0.00340611440796401,0.0124192473966944,0.00340827519155584,0.0384786554192828,9.70853223601909e-05,0.01,,,,,,79
PWY-3781,aerobic respiration I (cytochrome c),297,0.0006999300069993,0.0006999300069993,2.64456107568201e-08,,0.100544504987502,1.93454793707716e-07,0.257154738712888,9.44485163266334e-09,1.28171729896209e-08,1,,,,,,79
PWY-4541,"lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P<sub>3</sub>)",2,0.0006999300069993,0.0006999300069993,0.000516130247858293,,0.00595479100757621,0.0114541134205074,0.00594394104303997,0.027467469582397,0.000108368730145192,0.01,,,,,,79
PWY-3101,flavonol biosynthesis,33,0.0007999200079992,0.0007999200079992,1.52619265952891e-06,,0.0591873620676545,2.51756301793449e-05,0.197817219895395,6.69073344024305e-06,3.23947088043397e-07,1,,,,,,79
CHLOROPHYLL-SYN,"3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I (aerobic, light-dependent)",12,0.0008999100089991,0.0008999100089991,0.00066927726592797,,0.0224870810590382,0.00189442600629083,0.0476409344953818,0.00252321129765433,0.000154289195075541,1,,,,,,79
PWY-5945,"violaxanthin, antheraxanthin and zeaxanthin interconversion",7,0.0008999100089991,0.0008999100089991,0.000432824504053742,,0.0451194608373694,0.00242121154671578,0.0777688419855225,0.000451945909259545,0.00011246390386177,1,,,,,,79
PWY-5807,heptaprenyl diphosphate biosynthesis,5,0.0010998900109989,0.0010998900109989,0.000822357015267339,,0.00373517783156057,0.00662120309641734,0.00375873598298637,0.00838102076607991,0.000189536575807781,0.01,,,,,,79
PWY-7219,adenosine ribonucleotides <i>de novo</i> biosynthesis,14,0.0010998900109989,0.0010998900109989,0.000173276054974914,,0.0334086696626222,0.00148733164933506,0.0670245695086769,0.0138383147374266,3.56295285125485e-05,0.5,,,,,,79
PWY-7224,purine deoxyribonucleosides salvage,9,0.0010998900109989,0.0010998900109989,0.00109379897531869,,0.0163753005717555,0.00323188699029224,0.0177114055746053,0.00123882931874952,0.000299654655883441,1,,,,,,79
TRIGLSYN-PWY,diacylglycerol and triacylglycerol biosynthesis,53,0.0010998900109989,0.0010998900109989,0.000100112060160806,,0.138590989571947,0.000391591414650081,0.542893613317239,3.17214937340561e-05,6.30530698434439e-05,1,,,,,,79
PWY-6219,indole-3-acetate inactivation VIII,8,0.0011998800119988,0.0011998800119988,0.000957306288986992,,0.0254478246142525,0.00298921684031242,0.0332003093627236,0.00427872475053735,0.000218077578248987,1,,,,,,79
PWY-5080,very long chain fatty acid biosynthesis I,65,0.0014998500149985,0.0014998500149985,2.03214657518158e-06,,0.0442667982473186,1.26444937364902e-05,0.0859464254846547,1.92574834626781e-05,4.29294181092388e-07,1,,,,,,79
PWY-6121,5-aminoimidazole ribonucleotide biosynthesis I,11,0.0014998500149985,0.0014998500149985,0.000931510222239584,,0.0093016040691212,0.00274207416776401,0.00982722605998598,0.00766117054591144,0.000214443732349912,0.5,,,,,,79
PWY-622,starch biosynthesis,22,0.0014998500149985,0.0014998500149985,0.000711930087016643,,0.0092240692946448,0.00134405335396005,0.0167084894546704,0.00248538279398189,0.000175173810699536,1,,,,,,79
PWY-5138,"unsaturated, even numbered fatty acid &beta;-oxidation",12,0.0015998400159984,0.0015998400159984,0.000480462778228552,,0.0149527689263405,0.00162558308334042,0.016453796364663,0.00105499958317823,0.000114730830640841,1,,,,,,79
PWY-5859,eugenol and isoeugenol biosynthesis,7,0.0015998400159984,0.0015998400159984,9.27360662428267e-06,,0.0121331837085221,0.000451085469944978,0.0214882361179277,0.000872235685935266,1.86681276082012e-06,0.5,,,,,,79
PWY0-1507,biotin biosynthesis from 8-amino-7-oxononanoate I,7,0.0015998400159984,0.0015998400159984,0.00172326603771139,,0.00590577072056684,0.00487090785747875,0.00605059112557993,0.0114497256429496,0.000439696599334405,0.5,,,,,,79
POLYAMINSYN3-PWY,superpathway of polyamine biosynthesis II,9,0.001999800019998,0.001999800019998,8.82713621148112e-05,,0.0765090405884437,0.000952737566737144,0.342602902088378,8.52230915656012e-05,2.2807364383759e-05,1,,,,,,79
PWY-7227,adenosine deoxyribonucleotides <i>de novo</i> biosynthesis,6,0.001999800019998,0.001999800019998,0.00181961890560256,,0.0113697986786755,0.00528024109915163,0.0118427358297467,0.00273690495177459,0.000494866062215604,1,,,,,,79
VALSYN-PWY,L-valine biosynthesis,6,0.001999800019998,0.001999800019998,0.00144444158100576,,0.0672643569908197,0.00482823949546439,0.149040943010781,0.00127309324056094,0.000408482874691085,1,,,,,,79
PWY-6801,volatile esters biosynthesis (during fruit ripening),20,0.0020997900209979,0.0020997900209979,2.91085215738396e-05,,0.0309010558245092,0.000237296480594385,0.0601774513650742,4.77227755569761e-05,6.82343119084994e-06,1,,,,,,79
PWY-6823,molybdenum cofactor biosynthesis,15,0.0021997800219978,0.0021997800219978,0.00129177847951079,,0.0404385020475656,0.00343084882712627,0.0519012088776484,0.023655550955012,0.000286265303097166,0.5,,,,,,79
PWY-7184,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I,42,0.0021997800219978,0.0021997800219978,0.000402962016941566,,0.0131146913905783,0.000631133588559268,0.016453061251417,0.00109942438300115,0.000102279113698533,1,,,,,,79
PWY-2,putrescine degradation IV,2,0.0026997300269973,0.0026997300269973,0.00232855291432355,,0.00935908940934992,0.0113444883497394,0.00942667909975004,0.0151925528731416,0.00056164981556972,0.01,,,,,,79
PWY-6554,"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)",8,0.0026997300269973,0.0026997300269973,0.00146428410563171,,0.0208679550884419,0.00400122641085086,0.023564620321275,0.00179775200167546,0.000397101171790926,1,,,,,,79
PWY-7226,guanosine deoxyribonucleotides <i>de novo</i> biosynthesis I,6,0.0026997300269973,0.0026997300269973,0.00182219798616817,,0.0113697986786755,0.00528024109915163,0.0118427358297467,0.00273690495177459,0.000495820341086639,1,,,,,,79
PWY-735,jasmonic acid biosynthesis,32,0.0026997300269973,0.0026997300269973,8.65125155180557e-06,,0.0470573830142699,7.09972177007062e-05,0.174099486493294,2.21700473010349e-05,1.92777088636742e-06,1,,,,,,79
PWY-6351,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis",31,0.0030996900309969,0.0030996900309969,0.00174185207748223,,0.0800947950073631,0.00230669182770403,0.180808139238877,0.00138046758046626,0.000589818631562933,1,,,,,,79
PWY-101,photosynthesis light reactions,32,0.0032996700329967,0.0032996700329967,0.000736016041966603,,0.129665241167422,0.00287645092527446,0.293373712470092,0.000191237377380258,0.000828560678641122,1,,,,,,79
PWY-6908,thiamine diphosphate biosynthesis IV (eukaryotes),8,0.0033996600339966,0.0033996600339966,0.00170282696309554,,0.0346171017929272,0.00411265086739897,0.056059671453598,0.00379431830801653,0.000419610566498974,1,,,,,,79
PWY-7197,pyrimidine deoxyribonucleotide phosphorylation,8,0.003999600039996,0.003999600039996,0.00328313504401173,,0.015003553980018,0.00691275654893016,0.015759065256448,0.00251814272339579,0.00117490570361745,1,,,,,,79
