pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
GLUTAMATE-DEG1-PWY,L-glutamate degradation I,2,9.99900009999e-05,9.99900009999e-05,5.30767985960079e-05,,0.00300000540379917,0.00932994210959866,0.00297698109183997,0.070065883727097,1.07051821787163e-05,0.01,,,,,,33
PWY-4261,glycerol degradation I,4,9.99900009999e-05,9.99900009999e-05,8.54567497510228e-06,,0.00155746024741211,0.00083818212298374,0.00156915581017913,0.00116617036672934,1.71891779920941e-06,1,,,,,,33
PWY-861,dhurrin biosynthesis,25,0.0003999600039996,0.0003999600039996,3.42905171923924e-07,,0.012032320145536,2.71624390685839e-05,0.0144300982204169,0.000664102363907282,6.87624684969634e-08,0.5,,,,,,33
SERSYN-PWY,L-serine biosynthesis I,6,0.0014998500149985,0.0014998500149985,0.00021434434838935,,0.00970611451802568,0.0158020951577017,0.0171406839762298,0.316369575054239,4.32893091258935e-05,0.05,,,,,,33
MANNCAT-PWY,D-mannose degradation,3,0.0020997900209979,0.0020997900209979,0.00151095155555098,,0.0142890503205039,0.00690445326014474,0.0152749584142672,0.00596584235470644,0.00034948128059531,1,,,,,,33
LEUSYN-PWY,L-leucine biosynthesis,10,0.0045995400459954,0.0045995400459954,0.00355762232401535,,0.00803706591098168,0.0351864470841181,0.00839203868662131,0.126085121800909,0.00088807477305719,0.05,,,,,,33
FASYN-ELONG-PWY,fatty acid elongation -- saturated,12,0.0050994900509949,0.0050994900509949,0.00152246396371986,,0.0075588110158952,0.00432463465990872,0.00769031976838508,0.0359192192123433,0.00036193780935212,0.5,,,,,,33
PWY-4203,volatile benzenoid biosynthesis I (ester formation),28,0.0050994900509949,0.0050994900509949,0.000168092907527673,,0.00979132488205365,0.0123856454866619,0.0152122619122327,0.197883115529339,3.39068290217126e-05,0.05,,,,,,33
PWY-3981,&beta;-alanine biosynthesis I,10,0.0072992700729927,0.0072992700729927,0.00533680978398549,,0.0212213792082743,0.0255988126666656,0.0298911530965106,0.147453893604575,0.00123285233969694,0.05,,,,,,33
PWY18C3-22,methylsalicylate biosynthesis,4,0.0077992200779922,0.0077992200779922,0.00601240952919241,,0.886979863457099,0.0655646491274491,0.0102031270789111,0.687837514924191,0.001371583112311,0.01,,,,,,33
PWY4FS-3,phosphatidylcholine biosynthesis III,8,0.0108989101089891,0.0108989101089891,0.00526304577799047,,0.0293098226166234,0.00856161154252757,0.0348193409735439,0.00494779974359065,0.00175918015383902,1,,,,,,33
PWY-2261,ascorbate glutathione cycle,20,0.0113988601139886,0.0113988601139886,0.00387955209370439,,0.0555475051744271,0.00484348844786385,0.144463936177936,0.00287603684279871,0.00140775352868738,1,,,,,,33
PWY-7484,"phytocassanes biosynthesis, shared reactions",10,0.0145985401459854,0.0145985401459854,0.001697847524125,,0.0495912559972415,0.00372126665505626,0.0711805933931968,0.00215559976524712,0.000459042157675893,1,,,,,,33
PWY-7388,"octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)",18,0.015998400159984,0.015998400159984,0.00990479995960047,,0.0114034039148174,0.0151930995179629,0.0115132732626483,0.0886272782925991,0.00394598221028497,0.5,,,,,,33
ALACAT2-PWY,L-alanine degradation II (to D-lactate),7,0.0165983401659834,0.0165983401659834,0.00822260757413357,,0.0104651953828035,0.0664578105537365,0.0103807184414653,0.165152890239098,0.00252650018813194,0.01,,,,,,33
PWY-6363,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation",7,0.0187981201879812,0.0187981201879812,0.0104044957785281,,0.0134532052986712,0.376596118699025,0.0113439586548979,0.940122625404608,0.00300103937663199,0.01,,,,,,33
GLUT-REDOX-PWY,glutathione-glutaredoxin redox reactions,5,0.0231976802319768,0.0231976802319768,0.0153172468060681,,0.0441594503328326,0.0177338337157391,0.0557151311845333,0.0149494275348571,0.00614405041184407,1,,,,,,33
PWY-2582,brassinosteroid biosynthesis II,6,0.0234976502349765,0.0234976502349765,0.0202157848119414,,0.0195756931872197,0.0454043277627794,0.019605497615072,0.156351785775645,0.00852382459483758,0.01,,,,,,33
THIOREDOX-PWY,thioredoxin pathway,20,0.0273972602739726,0.0273972602739726,0.0171027759725593,,0.0378973390960594,0.0252069183751178,0.0434069346175393,0.212861467566788,0.00501595720604819,0.05,,,,,,33
PWY4FS-2,phosphatidylcholine biosynthesis II,13,0.027997200279972,0.027997200279972,0.0182973500110159,,0.0482383496520358,0.0210953907489382,0.0559630518142376,0.00932457761567068,0.0124687322027556,1,,,,,,33
PWY-699,brassinosteroid biosynthesis I,7,0.0292970702929707,0.0292970702929707,0.0271582723518584,,0.0228617827116941,0.0676885306340836,0.0228355053426294,0.1864052219924,0.0129815444496416,0.01,,,,,,33
PWY4FS-4,phosphatidylcholine biosynthesis IV,7,0.0385961403859614,0.0385961403859614,0.0257178532824276,,0.0287700123919702,0.027947661576974,0.0305341078370051,0.019393161291998,0.025269100950021,1,,,,,,33
PWY-5968,cinnamate esters biosynthesis,7,0.0446955304469553,0.0446955304469553,0.0145903949301632,,0.0287000453991444,0.122184338211811,0.0294729799585324,0.757076289561388,0.00371211192938892,0.05,,,,,,33
PWY-7029,terminal olefins biosynthesis II,2,0.0456954304569543,0.0456954304569543,0.0474440398174454,,0.068659460825932,0.0324126273445602,0.1024521879,0.0197730681068981,0.541089196305636,1,,,,,,33
PWY-5807,heptaprenyl diphosphate biosynthesis,5,0.0491950804919508,0.0491950804919508,0.0414424685334866,,0.0542559109830806,0.0330924643962606,0.0565601573994418,0.122282078883255,0.0215468257875132,0.5,,,,,,33
PWY-5194,siroheme biosynthesis,2,0.0554944505549445,0.0554944505549445,0.054352045388374,,0.041320771792123,0.0449128736383682,0.0423811836,0.0453924191028849,0.542451672540931,0.05,,,,,,33
PWY-6752,<i>o</i>-diquinones biosynthesis,8,0.0571942805719428,0.0571942805719428,0.0193549432204267,,0.111589835798401,0.0251601386684884,0.224665174513702,0.00693721236855988,0.0161292272434451,1,,,,,,33
PWY-6754,<i>S</i>-methyl-5'-thioadenosine degradation I,6,0.061993800619938,0.061993800619938,0.0336166690571558,,0.118339650821831,0.0399984532482911,0.136890143165317,0.247375851021659,0.00950171750931938,0.5,,,,,,33
PWY-5989,stearate biosynthesis II (bacteria and plants),38,0.0673932606739326,0.0673932606739326,0.0339215344800989,,0.551025011076752,0.0229082885902391,0.565602391018375,0.0823135984327006,0.0108006183059586,0.5,,,,,,33
PWY-5971,palmitate biosynthesis II (bacteria and plants),43,0.0720927907209279,0.0720927907209279,0.0368756086767207,,0.551711854523368,0.0226069781544219,0.610738873765298,0.0714381488894775,0.0126971553719697,0.5,,,,,,33
GLUTORN-PWY,L-ornithine biosynthesis I,9,0.0732926707329267,0.0732926707329267,0.0654489781596809,,0.039212606111949,0.376187302494762,0.0354729229971146,0.566403230618473,0.0467277111072815,0.01,,,,,,33
CALVIN-PWY,Calvin-Benson-Bassham cycle,38,0.0786921307869213,0.0786921307869213,0.0541222681100629,,0.0588732606273615,0.216190828811508,0.0819723581249262,0.422540714426706,0.0171949058927161,0.05,,,,,,33
PWY-5997,&alpha;-linolenate biosynthesis I (plants and red algae),2,0.0803919608039196,0.0803919608039196,0.0936138184162306,,0.0980665867142605,0.0692093772938667,0.123083872156,0.0479864044625297,0.562756113701059,1,,,,,,33
PWY-7590,"(7Z,10Z,13Z)-hexadecatrienoate biosynthesis",2,0.0834916508349165,0.0834916508349165,0.0936138903850552,,0.0980665867142605,0.0692093772938667,0.123083872156,0.0479864044625297,0.562760231823739,1,,,,,,33
PWY-3881,mannitol biosynthesis,11,0.084991500849915,0.084991500849915,0.061882248921705,,0.0460281733264824,0.065282527428677,0.0548771393927042,0.124358588768967,0.0567573803697699,0.05,,,,,,33
PWY-6030,serotonin and melatonin biosynthesis,10,0.0893910608939106,0.0893910608939106,0.052697515879931,,0.0897509107224115,0.0356949679575572,0.175804209802055,0.0401182852968681,0.0392045196204841,0.5,,,,,,33
LIPAS-PWY,triacylglycerol degradation,117,0.102589741025897,0.102589741025897,0.0376606355202913,,0.162196707350636,0.0272225596139372,0.446946147940299,0.0164863076350211,0.0346487802157286,1,,,,,,33
PWY-6163,chorismate biosynthesis from 3-dehydroquinate,7,0.109389061093891,0.109389061093891,0.0841356854670453,,0.125871342457514,0.0576389573540457,0.275694582673946,0.0335043378790745,0.407088621417153,1,,,,,,33
PWY-4081,glutathione-peroxide redox reactions,10,0.11048895110489,0.11048895110489,0.0815936192623826,,0.12210315082727,0.059191579496761,0.235829917437259,0.2186129451889,0.0353376504193318,0.5,,,,,,33
PWY-8028,cycloartenol biosynthesis,7,0.111488851114889,0.111488851114889,0.085816041338963,,0.08614734899117,0.0532593823608864,0.136940286231499,0.132907888881444,0.0755090761598555,0.5,,,,,,33
PWY-7253,apigeninidin 5-<i>O</i>-glucoside biosynthesis,31,0.115988401159884,0.115988401159884,0.014456041618926,,0.142665315000437,0.00957451828292095,0.406990247492665,0.0220286921335665,0.00530667637202065,1,,,,,,33
PWY-3385,choline biosynthesis I,12,0.116788321167883,0.116788321167883,0.0862713406413248,,0.0538656031491038,0.159006310542619,0.0517716930518654,0.190839176540597,0.110953026324008,0.01,,,,,,33
PWY-7252,luteolinidin 5-<i>O</i>-glucoside biosynthesis,31,0.116988301169883,0.116988301169883,0.0142731076262297,,0.142665315000437,0.00957451828292095,0.406990247492665,0.0220286921335665,0.0051846389238267,1,,,,,,33
PWY-2681,<i>trans</i>-zeatin biosynthesis,21,0.120787921207879,0.120787921207879,0.0977382999654453,,0.0518989500513149,0.667254280739227,0.0447755376138056,0.833814174300606,0.0635031769601839,0.01,,,,,,33
PWY-5659,GDP-mannose biosynthesis,12,0.122087791220878,0.122087791220878,0.10835723436636,,0.0616632558516453,0.222037840540964,0.0597140891687202,0.284137697464665,0.165076123183332,0.01,,,,,,33
PWY-6012,acyl carrier protein metabolism,3,0.122187781221878,0.122187781221878,0.117556751864433,,0.068573265970231,0.134536677859956,0.0646475981924558,0.192272520124446,0.556950767230304,0.05,,,,,,33
NONMEVIPP-PWY,methylerythritol phosphate pathway I,13,0.122487751224878,0.122487751224878,0.0918714240228385,,0.0627831387037291,0.126825463400644,0.0643746989787064,0.101733090834806,0.181299453886821,0.01,,,,,,33
PWY-5481,pyruvate fermentation to (<i>S</i>)-lactate,2,0.128687131286871,0.128687131286871,0.165940395441659,,0.157514759954353,0.116709077721147,0.27766999,0.0778669822893873,0.671265723653049,1,,,,,,33
RIBOSYN2-PWY,flavin biosynthesis I (bacteria and plants),21,0.131986801319868,0.131986801319868,0.107950710365306,,0.107512794471578,0.0984094769138102,0.223939040571453,0.29589988142075,0.0503395818458109,0.05,,,,,,33
PWY-882,L-ascorbate biosynthesis I (L-galactose pathway),24,0.132986701329867,0.132986701329867,0.0994960065810996,,0.0837052418627777,0.247233844704832,0.115862405892191,0.467209191141307,0.0395284751616911,0.05,,,,,,33
PWY-7560,methylerythritol phosphate pathway II,14,0.135186481351865,0.135186481351865,0.109146749071941,,0.0687396442686642,0.175101173200301,0.0691514403905406,0.154789043816881,0.198031319766209,0.01,,,,,,33
PWY4FS-8,phosphatidylglycerol biosynthesis II (non-plastidic),2,0.14048595140486,0.14048595140486,0.171317391556588,,0.161127639266287,0.121139598153406,0.27834975,0.0811872615933414,0.671895171020738,1,,,,,,33
PWY-3462,L-phenylalanine biosynthesis II,6,0.144085591440856,0.144085591440856,0.137975425608737,,0.116196929993939,0.0742190940297074,0.203195444383129,0.10673364824902,0.5754040300985,0.5,,,,,,33
PWY-5147,oleate biosynthesis I (plants),42,0.147185281471853,0.147185281471853,0.0994057129128729,,0.784357608739058,0.0475675867139951,0.652613608736277,0.176414001960819,0.0352537568726122,0.5,,,,,,33
PWY4FS-7,phosphatidylglycerol biosynthesis I (plastidic),2,0.147285271472853,0.147285271472853,0.171318053658941,,0.161127639266287,0.121139598153406,0.27834975,0.0811872615933414,0.671904439247383,1,,,,,,33
ARGSYNBSUB-PWY,L-arginine biosynthesis II (acetyl cycle),15,0.153184681531847,0.153184681531847,0.130701836761164,,0.066842742627706,0.613550622769106,0.0584196785948692,0.688429311881135,0.123323907687642,0.01,,,,,,33
PWY-3561,choline biosynthesis III,22,0.170882911708829,0.170882911708829,0.133422402335887,,0.25804240437001,0.140406341033593,0.765534260134894,0.0347370844170626,0.459274873667994,1,,,,,,33
SUCSYN-PWY,sucrose biosynthesis I (from photosynthesis),33,0.171082891710829,0.171082891710829,0.120595948359249,,0.0689292320729766,0.217986406158221,0.0715828414118046,0.368654483114287,0.148833194228444,0.01,,,,,,33
PWY-6823,molybdenum cofactor biosynthesis,15,0.172982701729827,0.172982701729827,0.161293692989921,,0.171540201812666,0.0943900862347293,0.303124084872721,0.165439150398482,0.177488176579283,0.5,,,,,,33
PWY-4861,UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate),5,0.173482651734827,0.173482651734827,0.164631875582322,,0.106087900342491,0.194390744271206,0.0761485867377166,0.32550365499875,0.574472350799941,0.05,,,,,,33
PWY-2981,diterpene phytoalexins precursors biosynthesis,6,0.177182281771823,0.177182281771823,0.179816077721609,,0.214472785410321,0.158687962189515,0.408413146594996,0.0640272212624631,0.621314773862984,1,,,,,,33
PWY-6019,pseudouridine degradation,2,0.177982201779822,0.177982201779822,0.209287347861217,,0.141891056994708,0.184849714041426,0.121648662384,0.249897221839298,0.678824582889767,0.5,,,,,,33
