pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
PWY-5142,acyl-[acyl-carrier protein] thioesterase pathway,9,9.99900009999e-05,9.99900009999e-05,1.74599007474185e-09,,0.0154193224300921,1.28155644910283e-05,0.0313670772000488,1.37220443023113e-05,3.49216433548349e-10,1,,,,,,10
PWY-5326,sulfite oxidation IV,2,9.99900009999e-05,9.99900009999e-05,1.66452434674502e-06,,0.00190578165887945,0.00120128634242152,0.00191877868797752,0.00131533812178746,3.3319754710881e-07,1,,,,,,10
PWY-5691,urate conversion to allantoin I,2,9.99900009999e-05,9.99900009999e-05,4.75699053814616e-07,,0.00678394120191972,0.000887192184360208,0.00805869859375008,0.000469490181577826,9.51717605834901e-08,1,,,,,,10
PWY-5829,geraniol and geranial biosynthesis,8,9.99900009999e-05,9.99900009999e-05,4.9960036108132e-15,,0.000186499287676616,4.44666360720384e-10,0.000361758731697304,6.30202091282751e-06,1e-15,0.05,,,,,,10
PWY-6443,"benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)",104,0.0005999400059994,0.0005999400059994,2.37061287267082e-09,,0.0745325016202294,8.5556041742472e-08,0.45823174860804,2.92597714208162e-09,5.69571834141414e-10,1,,,,,,10
PWY-6333,acetaldehyde biosynthesis I,11,0.0014998500149985,0.0014998500149985,9.6901145860806e-05,,0.0070249387629973,0.000742610089085336,0.013776269881823,0.00342050548443509,2.01024570289921e-05,1,,,,,,10
PWY-7183,pyrimidine nucleobases salvage I,6,0.001999800019998,0.001999800019998,0.00257395062810994,,0.0681013075206638,0.00665738018811387,0.137298724034646,0.00186001416052456,0.000810765188834828,1,,,,,,10
PWY-7196,superpathway of pyrimidine ribonucleosides salvage,6,0.0035996400359964,0.0035996400359964,0.00257044909601284,,0.0681013075206638,0.00665738018811387,0.137298724034646,0.00186001416052456,0.000809029440205222,1,,,,,,10
PWY-1269,CMP-3-deoxy-D-<I>manno</I>-octulosonate biosynthesis,3,0.0041995800419958,0.0041995800419958,0.00402577934638365,,0.0104081667437,0.0336461577194747,0.0102878172390173,0.100305571145422,0.000990616600069605,0.01,,,,,,10
PWY-6949,DIBOA-glucoside biosynthesis,39,0.0043995600439956,0.0043995600439956,3.57956245117252e-06,,0.000278810323192311,3.24031161784991e-05,0.000281822099227225,0.000271186763530711,7.37933839034533e-07,1,,,,,,10
PWY-5486,pyruvate fermentation to ethanol II,15,0.0044995500449955,0.0044995500449955,0.00120128628554372,,0.00980363549250933,0.00490037200439462,0.0187386299977107,0.0353289342885283,0.000264923650556304,0.05,,,,,,10
PWY-7208,superpathway of pyrimidine nucleobases salvage,6,0.0044995500449955,0.0044995500449955,0.00257043404870577,,0.0681013075206638,0.00665738018811387,0.137298724034646,0.00186001416052456,0.000809021986941771,1,,,,,,10
PWY-7546,diphthamide biosynthesis II (eukaryotes),7,0.0052994700529947,0.0052994700529947,0.00160371958235511,,0.0151426089463208,0.015571585433096,0.0269450496256818,0.11497938772094,0.000339878256512272,0.05,,,,,,10
PWY-5048,rosmarinic acid biosynthesis I,25,0.0062993700629937,0.0062993700629937,0.000214789254339709,,0.0897195122143664,0.000741438764992889,0.289996405929939,0.000117465895177206,7.46073388538937e-05,1,,,,,,10
PWYIO2-7,triacylglycerol biosynthesis (Chlamydomonas),53,0.006999300069993,0.006999300069993,0.00267107564597491,,0.0908578434758381,0.00239527051066756,0.216383348709251,0.011010548226457,0.00074128763957082,0.5,,,,,,10
PWY-5147,oleate biosynthesis I (plants),42,0.0082991700829917,0.0082991700829917,0.00227551686795857,,0.033384131931873,0.0024931167293064,0.0551030712418148,0.014940206639396,0.000594715446057048,0.5,,,,,,10
PWY0-1325,superpathway of L-asparagine biosynthesis,4,0.0082991700829917,0.0082991700829917,0.00778990797984597,,0.0716602785346751,0.0139493866886907,0.144745751212457,0.00504696246734315,0.00284228873047365,1,,,,,,10
ASPARAGINE-BIOSYNTHESIS,L-asparagine biosynthesis I,4,0.0084991500849915,0.0084991500849915,0.0077092348161662,,0.0716602785346751,0.0139493866886907,0.144745751212457,0.00504696246734315,0.00278903474827175,1,,,,,,10
PWY1F-FLAVSYN,flavonoid biosynthesis,52,0.0092990700929907,0.0092990700929907,7.13927479125687e-05,,0.148920045655945,0.000367788302659243,0.61981200001362,2.02237126275435e-05,5.59776008742796e-05,1,,,,,,10
TRIGLSYN-PWY,diacylglycerol and triacylglycerol biosynthesis,53,0.0092990700929907,0.0092990700929907,0.00271363609444991,,0.0908578434758381,0.00239527051066756,0.216383348709251,0.011010548226457,0.000757779807407322,0.5,,,,,,10
ASPARAGINESYN-PWY,L-asparagine biosynthesis II,4,0.0098990100989901,0.0098990100989901,0.00786297783494777,,0.0716602785346751,0.0139493866886907,0.144745751212457,0.00504696246734315,0.00289131493116901,1,,,,,,10
MANNCAT-PWY,D-mannose degradation,3,0.0113988601139886,0.0113988601139886,0.00984349523482692,,0.0139755028693222,0.0178595001386644,0.0141954945118961,0.0205671122611253,0.00382545421046898,0.01,,,,,,10
