pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
CYSTSYN-PWY,L-cysteine biosynthesis I,15,9.99900009999e-05,9.99900009999e-05,3.59184848530703e-10,,6.2089712696747e-06,2.20494040414058e-06,6.2093820061282e-06,2.42759366010197e-05,7.18411996558643e-11,1,,,,,,66
FASYN-ELONG-PWY,fatty acid elongation -- saturated,12,9.99900009999e-05,9.99900009999e-05,2.56789804347624e-05,,0.00706999069952815,0.000362723653101309,0.00758843848140256,0.000516165022517594,5.27024987095892e-06,1,,,,,,66
PWY-1822,indole-3-acetate activation I,7,9.99900009999e-05,9.99900009999e-05,1.0531248095802e-10,,0.00661045507281585,9.29569241758451e-06,0.00855327928486238,1.18613630189555e-06,2.10629291785835e-11,1,,,,,,66
PWY-3781,aerobic respiration I (cytochrome c),297,9.99900009999e-05,9.99900009999e-05,5.4188320497417e-12,,0.000330776709514382,8.00113866205695e-12,0.00059254786559193,1.46411039601621e-12,8.7163609663321e-12,1,,,,,,66
PWY-4661,1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>),9,9.99900009999e-05,9.99900009999e-05,0.00011622162281727,,0.000860060782399802,0.00299483377321984,0.000861438009694626,0.0243915970473707,2.47998133556804e-05,0.01,,,,,,66
PWY-5690,TCA cycle II (plants and fungi),29,9.99900009999e-05,9.99900009999e-05,4.48668079355841e-08,,0.0122316281790698,4.67043648618041e-06,0.0224008179225317,2.40816139035706e-05,8.99400343090662e-09,1,,,,,,66
PWY-5837,"2-carboxy-1,4-naphthoquinol biosynthesis",10,9.99900009999e-05,9.99900009999e-05,2.40918585081573e-09,,0.000438439570560032,4.97170209232731e-05,0.00058201750881548,0.000917454286487816,4.81843009936256e-10,0.05,,,,,,66
PWY-6352,3-phosphoinositide biosynthesis,42,9.99900009999e-05,9.99900009999e-05,2.13864181253243e-07,,0.00841531183680007,5.83240332787922e-06,0.0105852062256775,1.82477602347934e-05,4.3191220155947e-08,0.5,,,,,,66
PWY-6554,"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)",8,9.99900009999e-05,9.99900009999e-05,6.7471643972139e-05,,0.000764396236156025,0.00162223069143141,0.000765759332682303,0.0112867536615268,1.41270670426241e-05,0.01,,,,,,66
PWY-6577,farnesylcysteine salvage pathway,5,9.99900009999e-05,9.99900009999e-05,7.92425334665836e-05,,0.0382811316906175,0.00146682178688835,0.0975540287900445,0.000474567380943813,1.65912924613432e-05,1,,,,,,66
