pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
CALVIN-PWY,Calvin-Benson-Bassham cycle,38,9.99900009999e-05,9.99900009999e-05,6.07119909901144e-12,0.000165506340659982,0.00808680024006621,3.18923458904975e-08,0.0195539426313545,1.76868794621744e-06,1.21425092203253e-12,0.5,0.0065993400659934,9.99900009999e-05,9.99900009999e-05,0.0178982101789821,9.99900009999e-05,18
GLUCONEO-PWY,gluconeogenesis I,56,9.99900009999e-05,9.99900009999e-05,3.32481733256174e-08,0.000166219643376042,0.0214143690692679,1.25740560764821e-06,0.0286824211132872,1.99167331393073e-06,6.70750455178393e-09,1,0.022997700229977,9.99900009999e-05,9.99900009999e-05,0.0290970902909709,9.99900009999e-05,18
GLYCOLYSIS,glycolysis I (from glucose 6-phosphate),61,9.99900009999e-05,9.99900009999e-05,9.99200722162641e-15,0.000166174481847026,0.0195266483708612,1.33475607237242e-10,0.031202992351731,1.77214597004928e-10,1.99840144432528e-15,1,0.0194980501949805,9.99900009999e-05,9.99900009999e-05,0.0287971202879712,9.99900009999e-05,18
HEME-BIOSYNTHESIS-II,heme <i>b</i> biosynthesis I (aerobic),9,9.99900009999e-05,9.99900009999e-05,7.7135848597365e-08,0.000165661548782003,3.83593466205961e-05,0.0059319664613419,3.8356446110277e-05,0.234277755383862,1.54396300189319e-08,0.01,9.99900009999e-05,0.0056994300569943,9.99900009999e-05,9.99900009999e-05,0.229277072292771,18
LIPAS-PWY,triacylglycerol degradation,117,9.99900009999e-05,9.99900009999e-05,5.9628357806929e-09,0.000221905542044432,0.045995936488622,1.18877246449368e-07,0.126838537052585,5.86774829007227e-07,1.2071303956418e-09,1,0.0455954404559544,9.99900009999e-05,9.99900009999e-05,0.118088191180882,0.0003999600039996,18
PWY-1042,glycolysis IV (plant cytosol),60,9.99900009999e-05,9.99900009999e-05,1.28086430351004e-11,0.000166258840387234,0.0222006905164378,1.72969781270688e-08,0.030699401919004,2.1560664623686e-08,2.56239474083486e-12,1,0.024997500249975,9.99900009999e-05,9.99900009999e-05,0.0324967503249675,9.99900009999e-05,18
PWY-321,cutin biosynthesis,56,9.99900009999e-05,9.99900009999e-05,2.76523248743388e-12,0.000165419153143609,0.00549551142067967,3.81400416269777e-09,0.0137130497996664,1.5989424918331e-08,5.53113110868253e-13,1,0.0064993500649935,9.99900009999e-05,9.99900009999e-05,0.0143985601439856,9.99900009999e-05,18
PWY-3781,aerobic respiration I (cytochrome c),297,9.99900009999e-05,9.99900009999e-05,1.72084568816899e-15,0.000163949793774043,0.00349835575824665,1e-15,0.00566791679668444,1e-15,1e-15,0.5,0.0033996600339966,9.99900009999e-05,9.99900009999e-05,0.004999500049995,9.99900009999e-05,18
PWY-4841,UDP-&alpha;-D-glucuronate biosynthesis (from <i>myo</i>-inositol),3,9.99900009999e-05,9.99900009999e-05,2.08107975296912e-11,0.000149985003719821,0.000153355799687871,4.63722842851767e-05,0.000153970097060419,0.000304851491451449,4.16211509701725e-12,0.5,0.0001999800019998,9.99900009999e-05,9.99900009999e-05,0.0001999800019998,0.0002999700029997,18
PWY-5080,very long chain fatty acid biosynthesis I,65,9.99900009999e-05,9.99900009999e-05,7.82707232360735e-15,0.000111100001471909,1.23025141968286e-05,1.22931649451739e-09,1.23083254182088e-05,2.94168987033558e-08,1.55431223447522e-15,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.0001999800019998,18
PWY-5147,oleate biosynthesis I (plants),42,9.99900009999e-05,9.99900009999e-05,4.0689673852512e-14,0.000159558554143735,0.00132078173324876,2.00919802145663e-10,0.0017226499205405,4.27156609534316e-08,8.10462807976364e-15,1,0.0014998500149985,9.99900009999e-05,9.99900009999e-05,0.0014998500149985,9.99900009999e-05,18
PWY-5441,S-methyl-L-methionine cycle,5,9.99900009999e-05,9.99900009999e-05,4.9960036108132e-15,9.99900009999166e-05,6.08799395001651e-06,7.54001655356604e-09,8.72396955697852e-06,2.70582018437179e-06,1e-15,0.05,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,18
PWY-6066,IAA biosynthesis VII,3,9.99900009999e-05,9.99900009999e-05,5.17941245448128e-12,0.000163230339739973,0.00302591730387061,3.37058214628407e-05,0.00451000291886128,1.22168180664625e-05,1.03583808197527e-12,1,0.0025997400259974,9.99900009999e-05,9.99900009999e-05,0.0040995900409959,9.99900009999e-05,18
PWY-6351,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis",31,9.99900009999e-05,9.99900009999e-05,3.02169237909045e-07,0.000199052477575845,0.0171213035411706,1.12498846820234e-05,0.0218967522983282,5.13924301578569e-06,6.14875926840952e-08,1,0.0156984301569843,9.99900009999e-05,9.99900009999e-05,0.0188981101889811,0.0001999800019998,18
PWY-6443,"benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)",104,9.99900009999e-05,9.99900009999e-05,3.44285711051384e-12,0.000199577145833241,0.0310848036172646,5.24148081562492e-12,0.0564937171149007,1.41323580149007e-12,1.80533366034297e-12,1,0.0333966603339666,9.99900009999e-05,0.0001999800019998,0.0480951904809519,9.99900009999e-05,18
PWY-6549,L-glutamine biosynthesis III,26,9.99900009999e-05,9.99900009999e-05,1.45380336552536e-06,0.000180704840341717,5.67268670473912e-05,0.000118727123144043,5.67876495393138e-05,0.00058852649608941,2.94646708143276e-07,0.01,0.0002999700029997,9.99900009999e-05,9.99900009999e-05,0.0002999700029997,0.000999900009999,18
PWY-6733,sporopollenin precursors biosynthesis,62,9.99900009999e-05,9.99900009999e-05,4.9960036108132e-15,0.000164429168220792,0.00352137455311688,1.23277951031384e-12,0.0117260891482361,5.26619612345485e-09,1e-15,0.5,0.0033996600339966,9.99900009999e-05,9.99900009999e-05,0.008999100089991,9.99900009999e-05,18
