pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
ARGSYNBSUB-PWY,L-arginine biosynthesis II (acetyl cycle),15,9.99900009999e-05,9.99900009999e-05,2.14339299864363e-07,,0.0411647977485643,3.08055209665544e-05,0.131148218323458,8.12353467096786e-06,4.31557043434339e-08,1,,,,,,45
DTDPRHAMSYN-PWY,dTDP-L-rhamnose biosynthesis,3,9.99900009999e-05,9.99900009999e-05,6.37719242413404e-08,,0.00106532579660746,0.00034958610485339,0.00108911437055259,0.00172240449937029,1.27552467477088e-08,0.5,,,,,,45
GLUT-REDOX-PWY,glutathione-glutaredoxin redox reactions,5,9.99900009999e-05,9.99900009999e-05,1.27587624465519e-06,,0.000940241351240727,0.00033561718110985,0.000946641344335863,0.000602173112762591,2.55616192768038e-07,1,,,,,,45
GLYCLEAV-PWY,glycine cleavage,8,9.99900009999e-05,9.99900009999e-05,4.9960036108132e-15,,0.00555084462329532,9.28045355581809e-08,0.0110311918671598,4.49132312695332e-08,1e-15,1,,,,,,45
HISTSYN-PWY,L-histidine biosynthesis,11,9.99900009999e-05,9.99900009999e-05,1.19520696295616e-06,,0.0166600252164343,0.00010448308384576,0.0243475927498116,7.85892461079664e-05,2.40328021483549e-07,1,,,,,,45
LIPAS-PWY,triacylglycerol degradation,117,9.99900009999e-05,9.99900009999e-05,3.03446157090548e-12,,0.0119324890206574,4.11141028406004e-10,0.0256822949472425,2.37385321809724e-07,6.07736083679811e-13,1,,,,,,45
PWY-1061,homogalacturonan biosynthesis,25,9.99900009999e-05,9.99900009999e-05,1.37753863871382e-10,,0.0233413774808096,4.86940265026069e-07,0.0505156229306376,1.86692898017396e-06,2.75527378690299e-11,0.5,,,,,,45
PWY-1822,indole-3-acetate activation I,7,9.99900009999e-05,9.99900009999e-05,6.18720272793638e-08,,0.0111269068998262,7.12500275917341e-05,0.0200492567166249,3.78189061363411e-05,1.23806279672678e-08,1,,,,,,45
PWY-2541,phytosterol biosynthesis (plants),27,9.99900009999e-05,9.99900009999e-05,5.41294786771118e-12,,0.0271759079291798,8.06827729414407e-08,0.0637536100165987,1.52912499605007e-08,1.08268949361445e-12,1,,,,,,45
PWY-2902,cytokinin-<i>O</i>-glucosides biosynthesis,31,9.99900009999e-05,9.99900009999e-05,4.60529003820653e-10,,0.0095963094057394,4.33956129659438e-07,0.0262322212343272,2.35802719840623e-06,9.21289711186546e-11,1,,,,,,45
PWY-2981,diterpene phytoalexins precursors biosynthesis,6,9.99900009999e-05,9.99900009999e-05,1.53412320214041e-06,,0.000247796474973144,0.000350528530015528,0.000248218324298555,0.0025303485266361,3.07893305628859e-07,0.01,,,,,,45
PWY-3781,aerobic respiration I (cytochrome c),297,9.99900009999e-05,9.99900009999e-05,4.94049245958195e-15,,0.0122069482111774,1e-15,0.0377622278363743,3.856142337812e-12,8.85957973650875e-14,0.5,,,,,,45
PWY-5035,gibberellin biosynthesis III (early C-13 hydroxylation),10,9.99900009999e-05,9.99900009999e-05,3.11125825214198e-07,,0.00788609589736,7.0129821827537e-05,0.00968879620642726,4.81909685874899e-05,6.23619131889797e-08,1,,,,,,45
PWY-5046,2-oxoisovalerate decarboxylation to isobutanoyl-CoA,9,9.99900009999e-05,9.99900009999e-05,4.9960036108132e-15,,0.00369361248743493,6.15457587308058e-08,0.00641707400360991,2.30858289215944e-08,1e-15,1,,,,,,45
PWY-5084,2-oxoglutarate decarboxylation to succinyl-CoA,8,9.99900009999e-05,9.99900009999e-05,1.8817225555523e-11,,0.00768948295028554,3.93399538166541e-06,0.0110311918671598,2.3263980317996e-06,3.76343400887436e-12,1,,,,,,45
PWY-5129,sphingolipid biosynthesis (plants),32,9.99900009999e-05,9.99900009999e-05,9.62008250837698e-14,,0.000181181473356663,9.3616211273089e-09,0.000197987410511469,7.48265556638745e-06,1.92068583260152e-14,0.05,,,,,,45
PWY-5441,S-methyl-L-methionine cycle,5,9.99900009999e-05,9.99900009999e-05,2.180663759066e-05,,0.0212606368089509,0.000898368608262154,0.0473166555103345,0.000574689126719035,4.41760804159586e-06,1,,,,,,45
PWY-5670,epoxysqualene biosynthesis,2,9.99900009999e-05,9.99900009999e-05,2.2268258852931e-05,,0.0023415404581316,0.00600961533538489,0.00233663343899992,0.0270418284153499,4.47474240017343e-06,0.01,,,,,,45
PWY-5687,pyrimidine ribonucleotides interconversion,33,9.99900009999e-05,9.99900009999e-05,1.48222326123992e-06,,0.00256833797279761,0.000212326037506306,0.00410394194664954,0.0227831816688194,2.96918776898636e-07,0.05,,,,,,45
PWY-5690,TCA cycle II (plants and fungi),29,9.99900009999e-05,9.99900009999e-05,2.81680925706684e-06,,0.047436151887281,7.36508423572015e-05,0.11401193225878,0.000840474803350586,5.68097451303373e-07,0.5,,,,,,45
PWY-5723,Rubisco shunt,38,9.99900009999e-05,9.99900009999e-05,4.99333269177171e-07,,0.0667805324119683,1.10793357508002e-05,0.305947692198164,2.4176046285766e-06,1.05158610375078e-07,1,,,,,,45
PWY-5945,"violaxanthin, antheraxanthin and zeaxanthin interconversion",7,9.99900009999e-05,9.99900009999e-05,3.90005006312144e-06,,0.000815367478986266,0.000315023165829492,0.000822769730702833,0.000562581254709037,7.84534567532802e-07,1,,,,,,45
PWY-5947,lutein biosynthesis,3,9.99900009999e-05,9.99900009999e-05,6.91087298498871e-10,,0.0052505933676037,9.96831626891395e-05,0.00719975174526,3.38651784151766e-05,1.38218214651431e-10,1,,,,,,45
PWY-6,GDP-L-fucose biosynthesis II (from L-fucose),2,9.99900009999e-05,9.99900009999e-05,5.34617123526537e-06,,0.00159591355171156,0.00189651267768211,0.0015993200319997,0.00335669997240037,1.07161412565837e-06,0.01,,,,,,45
PWY-6360,flavonol glucosylation I,23,9.99900009999e-05,9.99900009999e-05,4.9960036108132e-15,,0.00241845595373939,1.29873222150401e-10,0.00297242620384985,2.93258794687226e-10,1e-15,1,,,,,,45
