pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
GLNSYN-PWY,L-glutamine biosynthesis I,5,9.99900009999e-05,9.99900009999e-05,3.79916516579648e-08,,0.000100052441888471,0.00839823079776975,9.99810012798363e-05,0.443877664567379,7.59949192463694e-09,0.01,,,,,,16
GLUTAMATE-DEG1-PWY,L-glutamate degradation I,2,9.99900009999e-05,9.99900009999e-05,4.71239449698624e-05,,0.00288142090123204,0.0060537769593592,0.00287892495974995,0.0184638495803251,9.50665036691944e-06,0.01,,,,,,16
PWY-381,nitrate reduction II (assimilatory),9,9.99900009999e-05,9.99900009999e-05,3.61417604788361e-06,,0.0001799620420411,0.0102887286502057,0.000179958604991315,0.263317846746383,7.28742095112978e-07,0.01,,,,,,16
PWY-6515,phloridzin biosynthesis,3,9.99900009999e-05,9.99900009999e-05,9.16189174526849e-09,,0.00104090929467471,0.000274668974960222,0.00107889176479004,0.00505762350085609,1.83239756701425e-09,0.5,,,,,,16
PWY-6549,L-glutamine biosynthesis III,26,9.99900009999e-05,9.99900009999e-05,4.65644703684376e-07,,0.000516990024663835,5.11636440817415e-05,0.00051979205978514,0.0128943457791469,9.33330356334139e-08,0.5,,,,,,16
PWY-6963,ammonia assimilation cycle I,11,9.99900009999e-05,9.99900009999e-05,1.1651812631186e-05,,0.000219981328067725,0.00683453156389135,0.000219945007918776,0.113800053205195,2.38168588651e-06,0.01,,,,,,16
PWY-6964,ammonia assimilation cycle II,6,9.99900009999e-05,9.99900009999e-05,1.93170586137992e-07,,0.000120032366832457,0.00416112405773644,0.000119976001959787,0.238640439222325,3.86593731471763e-08,0.01,,,,,,16
PWY-7060,ornithine-citrulline shuttle,10,9.99900009999e-05,9.99900009999e-05,6.81786165379616e-06,,0.000200048491416152,0.0199373057822196,0.000199952006359028,0.324516438159179,1.38252206727252e-06,0.01,,,,,,16
PWY-7859,jasmonoyl-L-isoleucine inactivation,17,9.99900009999e-05,9.99900009999e-05,9.61082879946673e-11,,0.000136461787056314,0.000108874938198745,0.000267920214734652,0.0643677403298606,1.92216242922427e-11,0.01,,,,,,16
PWYDQC-4,indole-3-acetate biosynthesis I,15,9.99900009999e-05,9.99900009999e-05,1.85929106555349e-08,,0.00830232183693067,1.08187397285311e-05,0.0139423120699074,2.04280613418881e-05,3.72054087538487e-09,1,,,,,,16
PWY-5148,acyl-CoA hydrolysis,11,0.0003999600039996,0.0003999600039996,1.19172572690118e-05,,0.00262558255033517,0.0133479955147385,0.00336984714468569,0.204191912682898,2.38775778638178e-06,0.05,,,,,,16
PWY-6465,&omega;-hydroxylation of caprate and laurate,13,0.0004999500049995,0.0004999500049995,3.98379064464605e-05,,0.00311099309184986,0.0387229003595395,0.00398132545040386,0.402064705160214,8.00580789872551e-06,0.05,,,,,,16
PWY-6717,"(1,4)-&beta;-D-xylan degradation",22,0.0004999500049995,0.0004999500049995,1.80302194561222e-05,,0.000760991028649363,0.00179942457123329,0.000778774392124704,0.0422323200813974,3.64784036632759e-06,0.05,,,,,,16
PWY-5886,4-hydroxyphenylpyruvate biosynthesis,2,0.0005999400059994,0.0005999400059994,0.000628626205322225,,0.027563779556613,0.00637780041503106,0.046562973519,0.00344842445409675,0.000134235724603249,1,,,,,,16
