pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
PWY-5698,allantoin degradation to ureidoglycolate II (ammonia producing),3,9.99900009999e-05,9.99900009999e-05,4.8220685105238e-05,,0.00511274202192025,0.00258789954760932,0.00537922571503979,0.0112822184728464,9.7244592378587e-06,0.5,,,,,,7
GLYCOLYSIS,glycolysis I (from glucose 6-phosphate),61,0.0001999800019998,0.0001999800019998,6.87033142303672e-05,,0.137910330796922,0.00129259033484264,0.349998499155753,1.439590145073e-05,0.000395186744977627,1,,,,,,7
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,protein <i>N</i>-glycosylation initial phase (eukaryotic),23,0.0001999800019998,0.0001999800019998,0.000104832904477548,,0.0368112454299404,0.000441178759004467,0.0612322958044334,0.000117952419276993,2.70950389027469e-05,1,,,,,,7
PWY-1042,glycolysis IV (plant cytosol),60,0.0001999800019998,0.0001999800019998,2.050441655993e-05,,0.120348965230485,0.000317922208226568,0.345391956895623,4.51543422138726e-06,5.19959439957418e-05,1,,,,,,7
PWY-3261,UDP-&beta;-L-rhamnose biosynthesis,4,0.0001999800019998,0.0001999800019998,1.73266234873015e-05,,0.00334397262630496,0.00106023281009179,0.00341453911696665,0.00114905461046103,3.4944520852509e-06,1,,,,,,7
PWY-7484,"phytocassanes biosynthesis, shared reactions",10,0.0001999800019998,0.0001999800019998,1.7673781327332e-09,,0.000112174815294428,5.92769677810458e-05,0.00011257429675593,0.00256690790124498,3.53480023029817e-10,0.05,,,,,,7
PWY-5063,phytyl diphosphate biosynthesis,2,0.0010998900109989,0.0010998900109989,0.00106374367929074,,0.00762920578664024,0.0177183832671507,0.00756204954076001,0.0574917667069805,0.000229173057888166,0.01,,,,,,7
PWY-5976,dhurrin degradation,9,0.0012998700129987,0.0012998700129987,1.10841683109708e-07,,0.0221710067273975,5.63930293014758e-05,0.0463060504979471,2.02747080124277e-05,2.22013717410263e-08,1,,,,,,7
GLUTATHIONESYN-PWY,glutathione biosynthesis,4,0.0023997600239976,0.0023997600239976,0.00155994966982453,,0.0114271576847925,0.00761720254179744,0.0113656346837665,0.0599623181201517,0.000346975171114039,0.5,,,,,,7
PWY-6120,L-tyrosine biosynthesis III,5,0.0024997500249975,0.0024997500249975,0.000708723634652797,,0.0336373815618836,0.0036003942427039,0.048196527418117,0.00243466111564251,0.000158321661849592,1,,,,,,7
PWY-5136,fatty acid &beta;-oxidation II (peroxisome),15,0.0025997400259974,0.0025997400259974,0.00086611499114092,,0.00856434475125674,0.0240035418370344,0.0149309523039509,0.108476747086047,0.000180544828371931,0.05,,,,,,7
PWY-622,starch biosynthesis,22,0.0037996200379962,0.0037996200379962,0.00305129790931075,,0.0445112651781935,0.00374521260037484,0.0695270682998452,0.00775358661503121,0.000829060779199531,0.5,,,,,,7
PWY-1061,homogalacturonan biosynthesis,25,0.003999600039996,0.003999600039996,0.00308561455900308,,0.0713384503086986,0.00355355874284261,0.192025040521817,0.0034897827315496,0.000967027022342193,1,,,,,,7
PWY-5080,very long chain fatty acid biosynthesis I,65,0.0051994800519948,0.0051994800519948,7.04799656128241e-05,,0.156912553109223,0.000253852342158245,0.557821271629151,2.35935004144268e-05,4.062889903933e-05,1,,,,,,7
PWY-3462,L-phenylalanine biosynthesis II,6,0.0056994300569943,0.0056994300569943,0.00528140505996644,,0.0361229535617724,0.0089641005465122,0.0575534218160277,0.0141899230556168,0.00138901753981857,0.5,,,,,,7
PWY-6030,serotonin and melatonin biosynthesis,10,0.005999400059994,0.005999400059994,0.00108482065035642,,0.0237253438760918,0.00280507043035444,0.042043698712581,0.00495919467170013,0.000250928110169579,0.5,,,,,,7
PWY-6163,chorismate biosynthesis from 3-dehydroquinate,7,0.0063993600639936,0.0063993600639936,0.00171521778888994,,0.0136384162902223,0.00437322135413888,0.0159430774448762,0.0140751729308338,0.000403314286411716,1,,,,,,7
PWY-6290,&beta;-cubebene biosynthesis,2,0.0064993500649935,0.0064993500649935,0.00518753932051075,,0.0109746516109213,0.0298207140780044,0.0104067829110001,0.181007737159428,0.00135450720032881,0.01,,,,,,7
PWY-4861,UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate),5,0.0066993300669933,0.0066993300669933,0.00547690803049594,,0.00982345884963687,0.0119817942302969,0.0100682058087062,0.0257838411781358,0.001695876913273,0.01,,,,,,7
PWY-6527,stachyose degradation,11,0.0066993300669933,0.0066993300669933,0.00590764247986719,,0.0171280991515197,0.0082113935353526,0.0206540088502939,0.00622018490957771,0.00218773452201726,1,,,,,,7
TRPSYN-PWY,L-tryptophan biosynthesis,17,0.0071992800719928,0.0071992800719928,0.00184636549828204,,0.0631399966215165,0.0031711240225675,0.0938435996493833,0.00468223055654731,0.000464441045882946,0.5,,,,,,7
PWY-7184,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I,42,0.0074992500749925,0.0074992500749925,0.00282476421211086,,0.0598994778377078,0.00267898652078294,0.167271739968484,0.00369291149132271,0.000905749941409462,1,,,,,,7
PWY-5723,Rubisco shunt,38,0.007999200079992,0.007999200079992,0.00349453519607557,,0.0666113968269587,0.00457482973748678,0.0925381588327149,0.0014832176421407,0.00195051843213268,1,,,,,,7
GLUCONEO-PWY,gluconeogenesis I,56,0.008999100089991,0.008999100089991,0.00221081078421337,,0.120269336312845,0.00344334165253328,0.326637001653869,0.00074836158381761,0.00159971795251657,1,,,,,,7
PWY-3461,L-tyrosine biosynthesis II,4,0.0116988301169883,0.0116988301169883,0.00970714480987039,,0.0306867324838796,0.0142521792330278,0.0387467349453442,0.0177001302060293,0.00302836597780554,1,,,,,,7
GLUTORN-PWY,L-ornithine biosynthesis I,9,0.0120987901209879,0.0120987901209879,0.00892592232571027,,0.0258086563971815,0.0109310869173894,0.0292092836166969,0.0189384528424994,0.0029151024194225,0.5,,,,,,7
NAGLIPASYN-PWY,lipid IV<sub>A</sub> biosynthesis,5,0.0120987901209879,0.0120987901209879,0.00863156133154469,,0.0125126412767662,0.0294346514026368,0.0126297083764746,0.0805222325615925,0.002673140121638,0.01,,,,,,7
PWY-3821,D-galactose detoxification,7,0.0126987301269873,0.0126987301269873,0.0106180649734007,,0.0129677545153504,0.0304215917171562,0.0131932865867579,0.0310899920630667,0.00395138333011913,0.01,,,,,,7
PWY0-166,superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>),28,0.012998700129987,0.012998700129987,0.00757195684543915,,0.0542283591603145,0.00619125051873848,0.114879901791192,0.0108720083731008,0.00263027301417418,1,,,,,,7
