gene_set,ontology,n_input_genes,n_mapped_genes,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GWAS_Asp_Goodman,MF,410,275,GO:0043295,glutathione binding,4/275,18/27694,2.6084925334625346e-5,0.013277226995324302,0.01172448749251055,Zm00001eb002780/Zm00001eb002790/Zm00001eb002800/Zm00001eb002810,4
GWAS_Asp_Goodman,BP,410,275,GO:0006271,DNA strand elongation involved in DNA replication,3/275,16/27694,4.928275865439039e-4,0.08264591771726107,0.07298067803799085,Zm00001eb002150/Zm00001eb002170/Zm00001eb024250,3
GWAS_Asp_Goodman,MF,410,275,GO:0004813,alanine-tRNA ligase activity,2/275,5/27694,9.632594189101447e-4,0.08264591771726107,0.07298067803799085,Zm00001eb033310/Zm00001eb033320,2
GWAS_Asp_Goodman,BP,410,275,GO:0006419,alanyl-tRNA aminoacylation,2/275,5/27694,9.632594189101447e-4,0.08264591771726107,0.07298067803799085,Zm00001eb033310/Zm00001eb033320,2
GWAS_Asp_Goodman,MF,410,275,GO:0016807,cysteine-type carboxypeptidase activity,2/275,5/27694,9.632594189101447e-4,0.08264591771726107,0.07298067803799085,Zm00001eb033290/Zm00001eb033330,2
GWAS_Asp_Goodman,CC,410,275,GO:0043625,delta DNA polymerase complex,3/275,20/27694,9.742151400855922e-4,0.08264591771726107,0.07298067803799085,Zm00001eb002150/Zm00001eb002170/Zm00001eb024250,3
GWAS_Asp_Goodman,BP,410,275,GO:0006655,phosphatidylglycerol biosynthetic process,2/275,6/27694,0.0014354157146446252,0.10437522839344487,0.09216879851928646,Zm00001eb012980/Zm00001eb025080,2
GWAS_Asp_Goodman,MF,410,275,GO:0008271,secondary active sulfate transmembrane transporter activity,2/275,7/27694,0.00199641679153978,0.1270220183617185,0.1121671013141429,Zm00001eb008160/Zm00001eb008170,2
GWAS_Asp_Goodman,MF,410,275,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",3/275,27/27694,0.002374711740422714,0.1343031417639068,0.11859671498953202,Zm00001eb020560/Zm00001eb020570/Zm00001eb020590,3
GWAS_Asp_Goodman,MF,410,275,GO:0008453,alanine-glyoxylate transaminase activity,2/275,9/27694,0.003377787492984632,0.14327766253354107,0.12652168731635208,Zm00001eb005550/Zm00001eb034320,2
GWAS_Asp_Goodman,MF,410,275,GO:1990380,K48-linked deubiquitinase activity,2/275,9/27694,0.003377787492984632,0.14327766253354107,0.12652168731635208,Zm00001eb033290/Zm00001eb033330,2
GWAS_Asp_Goodman,BP,410,275,GO:0006749,glutathione metabolic process,4/275,62/27694,0.0033778623780009688,0.14327766253354107,0.12652168731635208,Zm00001eb002780/Zm00001eb002790/Zm00001eb002800/Zm00001eb002810,4
GWAS_Asp_Goodman,BP,410,275,GO:0006297,"nucleotide-excision repair, DNA gap filling",2/275,10/27694,0.004194640681342799,0.16423631590796037,0.14502927699865387,Zm00001eb002150/Zm00001eb024250,2
GWAS_Asp_Goodman,BP,410,275,GO:0009845,seed germination,2/275,11/27694,0.00509330508220354,0.17283281912277346,0.15262044000708153,Zm00001eb012040/Zm00001eb041470,2
GWAS_Asp_Goodman,MF,410,275,GO:0061928,glutathione specific gamma-glutamylcyclotransferase activity,2/275,11/27694,0.00509330508220354,0.17283281912277346,0.15262044000708153,Zm00001eb038750/Zm00001eb041680,2
GWAS_Asp_Goodman,MF,410,275,GO:0016746,acyltransferase activity,9/275,328/27694,0.005768216729566275,0.18350139470932714,0.16204135154768418,Zm00001eb012650/Zm00001eb012670/Zm00001eb018410/Zm00001eb018600/Zm00001eb023770/Zm00001eb025080/Zm00001eb027660/Zm00001eb038890/Zm00001eb041100,9
GWAS_Asp_Goodman,BP,410,275,GO:0006751,glutathione catabolic process,2/275,13/27694,0.007129319608405705,0.2134602165105002,0.18849656178261523,Zm00001eb038750/Zm00001eb041680,2
GWAS_Asp_Goodman,BP,410,275,GO:0006417,regulation of translation,4/275,79/27694,0.007982457356930012,0.21646032837226326,0.19114581783674164,Zm00001eb003550/Zm00001eb008320/Zm00001eb035700/Zm00001eb041470,4
GWAS_Asp_Goodman,MF,410,275,GO:0005509,calcium ion binding,9/275,349/27694,0.008500055759572406,0.21646032837226326,0.19114581783674164,Zm00001eb002180/Zm00001eb015740/Zm00001eb015800/Zm00001eb019830/Zm00001eb034290/Zm00001eb034330/Zm00001eb040550/Zm00001eb041090/Zm00001eb060140,9
GWAS_Asp_Goodman,MF,410,275,GO:0003887,DNA-directed DNA polymerase activity,3/275,44/27694,0.009500659686703161,0.21646032837226326,0.19114581783674164,Zm00001eb002150/Zm00001eb002170/Zm00001eb024250,3
GWAS_Asp_Goodman,MF,410,275,GO:0004364,glutathione transferase activity,4/275,84/27694,0.009865602343542857,0.21646032837226326,0.19114581783674164,Zm00001eb002780/Zm00001eb002790/Zm00001eb002800/Zm00001eb002810,4
GWAS_Asp_Goodman,MF,410,275,GO:0004843,cysteine-type deubiquitinase activity,4/275,84/27694,0.009865602343542857,0.21646032837226326,0.19114581783674164,Zm00001eb006870/Zm00001eb033290/Zm00001eb033330/Zm00001eb038900,4
GWAS_Asp_Goodman,MF,410,275,GO:0030145,manganese ion binding,4/275,84/27694,0.009865602343542857,0.21646032837226326,0.19114581783674164,Zm00001eb012980/Zm00001eb015770/Zm00001eb028090/Zm00001eb030970,4
GWAS_Asp_Goodman,BP,410,275,GO:0006511,ubiquitin-dependent protein catabolic process,8/275,298/27694,0.010206380905568406,0.21646032837226326,0.19114581783674164,Zm00001eb002530/Zm00001eb003700/Zm00001eb004030/Zm00001eb006670/Zm00001eb022400/Zm00001eb038900/Zm00001eb044480/Zm00001eb047060,8
GWAS_Asp_Goodman,BP,410,275,GO:0009755,hormone-mediated signaling pathway,3/275,47/27694,0.011381886487572136,0.2317352088869687,0.20463433811340223,Zm00001eb003910/Zm00001eb003920/Zm00001eb038820,3
GWAS_Asp_Goodman,BP,410,275,GO:0010608,post-transcriptional regulation of gene expression,2/275,17/27694,0.012110257162043584,0.23708157290308401,0.20935545782156317,Zm00001eb008320/Zm00001eb035700,2
GWAS_Asp_Goodman,BP,410,275,GO:0043484,regulation of RNA splicing,2/275,21/27694,0.018219323841860677,0.29438232719864127,0.2599550278436973,Zm00001eb018360/Zm00001eb041470,2
GWAS_Asp_Goodman,BP,410,275,GO:0051301,cell division,6/275,213/27694,0.020011130887409714,0.29438232719864127,0.2599550278436973,Zm00001eb002520/Zm00001eb007640/Zm00001eb030090/Zm00001eb040330/Zm00001eb040540/Zm00001eb044790,6
GWAS_Asp_Goodman,BP,410,275,GO:0009637,response to blue light,2/275,23/27694,0.021666904664929137,0.29438232719864127,0.2599550278436973,Zm00001eb015770/Zm00001eb031340,2
GWAS_Asp_Goodman,BP,410,275,GO:0007010,cytoskeleton organization,3/275,64/27694,0.025873709771228572,0.29438232719864127,0.2599550278436973,Zm00001eb000490/Zm00001eb025840/Zm00001eb032240,3
GWAS_Asp_Goodman,BP,410,275,GO:0000025,maltose catabolic process,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb016430,1
GWAS_Asp_Goodman,BP,410,275,GO:0000256,allantoin catabolic process,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb030970,1
GWAS_Asp_Goodman,MF,410,275,GO:0004358,"L-glutamate N-acetyltransferase activity, acting on acetyl-L-ornithine as donor",1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb012670,1
GWAS_Asp_Goodman,MF,410,275,GO:0004475,mannose-1-phosphate guanylyltransferase (GTP) activity,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb012020,1
GWAS_Asp_Goodman,MF,410,275,GO:0004760,L-serine-pyruvate transaminase activity,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb034320,1
GWAS_Asp_Goodman,CC,410,275,GO:0005673,transcription factor TFIIE complex,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb028110,1
GWAS_Asp_Goodman,CC,410,275,GO:0005785,signal recognition particle receptor complex,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb000480,1
GWAS_Asp_Goodman,BP,410,275,GO:0009955,adaxial/abaxial pattern specification,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb002520,1
GWAS_Asp_Goodman,BP,410,275,GO:0010016,shoot system morphogenesis,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb038900,1
GWAS_Asp_Goodman,BP,410,275,GO:0010258,NADH dehydrogenase complex (plastoquinone) assembly,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb021830,1
GWAS_Asp_Goodman,MF,410,275,GO:0016813,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines",1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb030970,1
GWAS_Asp_Goodman,MF,410,275,GO:0018738,S-formylglutathione hydrolase activity,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb010250,1
GWAS_Asp_Goodman,BP,410,275,GO:0019265,"glycine biosynthetic process, by transamination of glyoxylate",1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb034320,1
GWAS_Asp_Goodman,CC,410,275,GO:0031209,SCAR complex,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb003550,1
GWAS_Asp_Goodman,BP,410,275,GO:0032979,protein insertion into mitochondrial inner membrane from matrix,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb001070,1
GWAS_Asp_Goodman,BP,410,275,GO:0046474,glycerophospholipid biosynthetic process,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb012980,1
GWAS_Asp_Goodman,BP,410,275,GO:0046686,response to cadmium ion,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb002510,1
GWAS_Asp_Goodman,BP,410,275,GO:0048255,mRNA stabilization,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb027100,1
GWAS_Asp_Goodman,MF,410,275,GO:0048529,magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase activity,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb015790,1
GWAS_Asp_Goodman,MF,410,275,GO:0061627,S-methylmethionine-homocysteine S-methyltransferase activity,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb031360,1
GWAS_Asp_Goodman,BP,410,275,GO:0090351,seedling development,1/275,3/27694,0.029496068147604526,0.29438232719864127,0.2599550278436973,Zm00001eb012040,1
GWAS_Asp_Goodman,BP,410,275,GO:0009635,response to herbicide,2/275,28/27694,0.03134137712214169,0.3050074338531416,0.2693375540384479,Zm00001eb002790/Zm00001eb002800,2
GWAS_Asp_Goodman,MF,410,275,GO:0022857,transmembrane transporter activity,10/275,515/27694,0.03396473016704782,0.3050074338531416,0.2693375540384479,Zm00001eb003960/Zm00001eb006640/Zm00001eb006660/Zm00001eb008160/Zm00001eb008170/Zm00001eb021430/Zm00001eb028020/Zm00001eb032240/Zm00001eb032250/Zm00001eb038730,10
GWAS_Asp_Goodman,CC,410,275,GO:0000307,cyclin-dependent protein kinase holoenzyme complex,3/275,73/27694,0.036215174114703194,0.3050074338531416,0.2693375540384479,Zm00001eb007640/Zm00001eb030090/Zm00001eb040540,3
GWAS_Asp_Goodman,BP,410,275,GO:0006260,DNA replication,4/275,126/27694,0.03719439020299998,0.3050074338531416,0.2693375540384479,Zm00001eb002150/Zm00001eb002170/Zm00001eb024250/Zm00001eb031810,4
GWAS_Asp_Goodman,BP,410,275,GO:0000719,photoreactive repair,1/275,4/27694,0.03913416649217161,0.3050074338531416,0.2693375540384479,Zm00001eb016450,1
