gene_set,ontology,n_input_genes,n_mapped_genes,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
Fst_J_grain,MF,642,442,GO:0009916,alternative oxidase activity,3/442,6/27694,7.792222494230114e-5,0.017038993187383184,0.015283692541314507,Zm00001eb071870/Zm00001eb071880/Zm00001eb071890,3
Fst_J_grain,BP,642,442,GO:0010230,alternative respiration,3/442,6/27694,7.792222494230114e-5,0.017038993187383184,0.015283692541314507,Zm00001eb071870/Zm00001eb071880/Zm00001eb071890,3
Fst_J_grain,MF,642,442,GO:0102721,ubiquinol:oxygen oxidoreductase activity,3/442,6/27694,7.792222494230114e-5,0.017038993187383184,0.015283692541314507,Zm00001eb071870/Zm00001eb071880/Zm00001eb071890,3
Fst_J_grain,CC,642,442,GO:0005764,lysosome,6/442,58/27694,3.206684374709949e-4,0.05257069927832069,0.04715503994958484,Zm00001eb380280/Zm00001eb380290/Zm00001eb380300/Zm00001eb380310/Zm00001eb418570/Zm00001eb419730,6
Fst_J_grain,BP,642,442,GO:0009407,toxin catabolic process,3/442,11/27694,6.056798694351802e-4,0.05257069927832069,0.04715503994958484,Zm00001eb048110/Zm00001eb138300/Zm00001eb244170,3
Fst_J_grain,MF,642,442,GO:0016034,maleylacetoacetate isomerase activity,2/442,3/27694,7.54399732609376e-4,0.05257069927832069,0.04715503994958484,Zm00001eb138300/Zm00001eb244170,2
Fst_J_grain,BP,642,442,GO:0016050,vesicle organization,2/442,3/27694,7.54399732609376e-4,0.05257069927832069,0.04715503994958484,Zm00001eb127670/Zm00001eb131280,2
Fst_J_grain,BP,642,442,GO:0042351,'de novo' GDP-L-fucose biosynthetic process,2/442,3/27694,7.54399732609376e-4,0.05257069927832069,0.04715503994958484,Zm00001eb270090/Zm00001eb388990,2
Fst_J_grain,BP,642,442,GO:0010208,pollen wall assembly,3/442,12/27694,7.980310149236754e-4,0.05257069927832069,0.04715503994958484,Zm00001eb129120/Zm00001eb129220/Zm00001eb129240,3
Fst_J_grain,MF,642,442,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups",12/442,253/27694,8.222913084048899e-4,0.05257069927832069,0.04715503994958484,Zm00001eb125070/Zm00001eb129120/Zm00001eb129220/Zm00001eb129240/Zm00001eb130340/Zm00001eb134960/Zm00001eb138290/Zm00001eb146710/Zm00001eb225050/Zm00001eb379940/Zm00001eb387170/Zm00001eb418220,12
Fst_J_grain,MF,642,442,GO:0016746,acyltransferase activity,14/442,328/27694,8.815208720450116e-4,0.05257069927832069,0.04715503994958484,Zm00001eb113570/Zm00001eb120460/Zm00001eb125070/Zm00001eb129120/Zm00001eb129220/Zm00001eb129240/Zm00001eb130340/Zm00001eb134960/Zm00001eb146620/Zm00001eb146710/Zm00001eb379940/Zm00001eb403760/Zm00001eb403920/Zm00001eb418220,14
Fst_J_grain,MF,642,442,GO:0004197,cysteine-type endopeptidase activity,6/442,74/27694,0.0011851293554390237,0.06478707143066663,0.058112921902667924,Zm00001eb380280/Zm00001eb380290/Zm00001eb380300/Zm00001eb380310/Zm00001eb418570/Zm00001eb419730,6
