gene_set,ontology,n_input_genes,n_mapped_genes,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GWAS_Gln_Goodman,BP,471,345,GO:0009101,glycoprotein biosynthetic process,10/345,118/27694,2.3423952933076152e-6,0.0015272417312365652,0.0013783147041673233,Zm00001eb000640/Zm00001eb002220/Zm00001eb003600/Zm00001eb003610/Zm00001eb003620/Zm00001eb003630/Zm00001eb003650/Zm00001eb041280/Zm00001eb046620/Zm00001eb046630,10
GWAS_Gln_Goodman,BP,471,345,GO:0051453,regulation of intracellular pH,5/345,26/27694,1.5460474732659882e-5,0.0050401147628471215,0.004548634408187829,Zm00001eb000210/Zm00001eb000570/Zm00001eb000720/Zm00001eb000750/Zm00001eb033240,5
GWAS_Gln_Goodman,MF,471,345,GO:0015386,potassium:proton antiporter activity,4/345,17/27694,4.9551719194004976e-5,0.010769240304830415,0.0097190915892802765,Zm00001eb000720/Zm00001eb000750/Zm00001eb002040/Zm00001eb033240,4
GWAS_Gln_Goodman,BP,471,345,GO:0006271,DNA strand elongation involved in DNA replication,3/345,16/27694,9.514782821653624e-4,0.15509095999295408,0.1399674630869573,Zm00001eb002150/Zm00001eb002170/Zm00001eb028400,3
GWAS_Gln_Goodman,MF,471,345,GO:0044183,protein folding chaperone,5/345,65/27694,0.0013057075524283773,0.16942493765958277,0.1529036812265205,Zm00001eb012470/Zm00001eb012510/Zm00001eb017830/Zm00001eb029200/Zm00001eb029690,5
GWAS_Gln_Goodman,MF,471,345,GO:0003700,DNA-binding transcription factor activity,32/345,1476/27694,0.001746554790252488,0.16942493765958277,0.1529036812265205,Zm00001eb000690/Zm00001eb002010/Zm00001eb002310/Zm00001eb002350/Zm00001eb005020/Zm00001eb005380/Zm00001eb005650/Zm00001eb005690/Zm00001eb007330/Zm00001eb007340/Zm00001eb007350/Zm00001eb007360/Zm00001eb007370/Zm00001eb007390/Zm00001eb007400/Zm00001eb007410/Zm00001eb007420/Zm00001eb007430/Zm00001eb015750/Zm00001eb020850/Zm00001eb023780/Zm00001eb028530/Zm00001eb028820/Zm00001eb029390/Zm00001eb030990/Zm00001eb031690/Zm00001eb037730/Zm00001eb038660/Zm00001eb039810/Zm00001eb040530/Zm00001eb041290/Zm00001eb041310,32
GWAS_Gln_Goodman,BP,471,345,GO:0042026,protein refolding,5/345,70/27694,0.0018189793920507355,0.16942493765958277,0.1529036812265205,Zm00001eb009060/Zm00001eb012470/Zm00001eb012510/Zm00001eb018130/Zm00001eb029200,5
GWAS_Gln_Goodman,MF,471,345,GO:0015145,monosaccharide transmembrane transporter activity,3/345,21/27694,0.002157935940218709,0.17522959814636963,0.15814230765873527,Zm00001eb000240/Zm00001eb008810/Zm00001eb047630,3
GWAS_Gln_Goodman,BP,471,345,GO:0009637,response to blue light,3/345,23/27694,0.002821067084911883,0.17522959814636963,0.15814230765873527,Zm00001eb001860/Zm00001eb015770/Zm00001eb031340,3
GWAS_Gln_Goodman,BP,471,345,GO:0015749,monosaccharide transmembrane transport,3/345,23/27694,0.002821067084911883,0.17522959814636963,0.15814230765873527,Zm00001eb000240/Zm00001eb008810/Zm00001eb047630,3
GWAS_Gln_Goodman,CC,471,345,GO:0031012,extracellular matrix,2/345,7/27694,0.0031179740111732467,0.17522959814636963,0.15814230765873527,Zm00001eb040290/Zm00001eb040300,2
GWAS_Gln_Goodman,MF,471,345,GO:0031072,heat shock protein binding,4/345,49/27694,0.0032250846284607904,0.17522959814636963,0.15814230765873527,Zm00001eb009060/Zm00001eb012470/Zm00001eb012510/Zm00001eb029200,4
GWAS_Gln_Goodman,MF,471,345,GO:0030145,manganese ion binding,5/345,84/27694,0.0040295814278471865,0.19202072673243817,0.1732960707837148,Zm00001eb015770/Zm00001eb028570/Zm00001eb030970/Zm00001eb040290/Zm00001eb040300,5
GWAS_Gln_Goodman,BP,471,345,GO:0009615,response to virus,2/345,8/27694,0.004123144439040083,0.19202072673243817,0.1732960707837148,Zm00001eb012470/Zm00001eb029200,2
GWAS_Gln_Goodman,BP,471,345,GO:0016973,poly(A)+ mRNA export from nucleus,2/345,9/27694,0.005257678654751504,0.2216006915786744,0.19999158313283663,Zm00001eb004400/Zm00001eb016760,2
GWAS_Gln_Goodman,CC,471,345,GO:0000139,Golgi membrane,15/345,568/27694,0.0054380537810717645,0.2216006915786744,0.19999158313283663,Zm00001eb000640/Zm00001eb003600/Zm00001eb003610/Zm00001eb003620/Zm00001eb003630/Zm00001eb003650/Zm00001eb005370/Zm00001eb015760/Zm00001eb028390/Zm00001eb029710/Zm00001eb030720/Zm00001eb041280/Zm00001eb046620/Zm00001eb046630/Zm00001eb047650,15
GWAS_Gln_Goodman,CC,471,345,GO:0005905,clathrin-coated pit,3/345,32/27694,0.007275078414878971,0.271144866581132,0.24470452117993668,Zm00001eb000860/Zm00001eb012390/Zm00001eb037740,3
GWAS_Gln_Goodman,BP,471,345,GO:0010087,phloem or xylem histogenesis,2/345,11/27694,0.007901460835953233,0.271144866581132,0.24470452117993668,Zm00001eb003660/Zm00001eb028720,2
GWAS_Gln_Goodman,MF,471,345,GO:0031176,"endo-1,4-beta-xylanase activity",2/345,11/27694,0.007901460835953233,0.271144866581132,0.24470452117993668,Zm00001eb007740/Zm00001eb027580,2
GWAS_Gln_Goodman,MF,471,345,GO:0016405,CoA-ligase activity,2/345,12/27694,0.009404177004164243,0.2885044091785073,0.26037127014979916,Zm00001eb002570/Zm00001eb040790,2
GWAS_Gln_Goodman,BP,471,345,GO:0015937,coenzyme A biosynthetic process,2/345,13/27694,0.011023191289366473,0.2885044091785073,0.26037127014979916,Zm00001eb005060/Zm00001eb041190,2
GWAS_Gln_Goodman,MF,471,345,GO:0015144,carbohydrate transmembrane transporter activity,3/345,39/27694,0.0125754565911458,0.2885044091785073,0.26037127014979916,Zm00001eb000240/Zm00001eb008810/Zm00001eb047630,3
GWAS_Gln_Goodman,MF,471,345,GO:0008553,P-type proton-exporting transporter activity,2/345,14/27694,0.012755390158853254,0.2885044091785073,0.26037127014979916,Zm00001eb000210/Zm00001eb000570,2
GWAS_Gln_Goodman,BP,471,345,GO:0072583,clathrin-dependent endocytosis,3/345,43/27694,0.016375195416765683,0.2885044091785073,0.26037127014979916,Zm00001eb000860/Zm00001eb012390/Zm00001eb037740,3
GWAS_Gln_Goodman,BP,471,345,GO:0010114,response to red light,2/345,16/27694,0.016547182203398954,0.2885044091785073,0.26037127014979916,Zm00001eb014810/Zm00001eb031340,2
