pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
CYSTSYN-PWY,L-cysteine biosynthesis I,15,9.99900009999e-05,9.99900009999e-05,7.82707232360735e-15,,0.00214382573577344,1.16931130613553e-07,0.00566949481876444,0.000105976110374519,1.55431223447522e-15,0.05,,,,,,26
PWY-3781,aerobic respiration I (cytochrome c),297,9.99900009999e-05,9.99900009999e-05,2.22988294495963e-13,,0.0238881970048048,9.20347237892126e-14,0.0379194169526513,3.70983657622207e-12,8.85957973650875e-14,1,,,,,,26
PWY-5138,"unsaturated, even numbered fatty acid &beta;-oxidation",12,9.99900009999e-05,9.99900009999e-05,5.6178579722066e-06,,0.0163163633015346,0.0001807516628112,0.0196648994750372,0.000266622883725986,1.13555861347425e-06,1,,,,,,26
PWY-5905,hypusine biosynthesis,4,9.99900009999e-05,9.99900009999e-05,7.22617458648323e-08,,0.000273399670603574,0.00021308553869151,0.000273947852716949,0.00130649651121918,1.44550161840229e-08,0.5,,,,,,26
PWY-7184,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I,42,9.99900009999e-05,9.99900009999e-05,6.99307056706289e-10,,0.000803037452059787,5.66303833399827e-07,0.000860218616412833,0.000327028428629487,1.39896094708547e-10,0.5,,,,,,26
PWY-7995,tricin biosynthesis,24,9.99900009999e-05,9.99900009999e-05,1.2183204445293e-10,,0.00930117517912341,5.78055911491789e-07,0.02569658889576,5.13999673691826e-05,2.43673969890779e-11,0.5,,,,,,26
PWY-84,resveratrol biosynthesis,2,9.99900009999e-05,9.99900009999e-05,9.35919515532291e-06,,0.0018534407839685,0.00464661498037619,0.00185104261659741,0.0206096005068784,1.87655791050734e-06,0.01,,,,,,26
SERSYN-PWY,L-serine biosynthesis I,6,9.99900009999e-05,9.99900009999e-05,4.9960036108132e-15,,4.27930295266844e-06,1.50254837654214e-08,5.05012937357385e-06,4.04674423914638e-05,1e-15,0.05,,,,,,26
PWY-401,galactolipid biosynthesis I,8,0.0001999800019998,0.0001999800019998,8.82183143170456e-05,,0.00450108229492206,0.000966866444016794,0.00482362971531092,0.00208379345172835,1.82701899876792e-05,1,,,,,,26
PWY-7206,pyrimidine deoxyribonucleotides dephosphorylation,16,0.0001999800019998,0.0001999800019998,6.96458016130608e-05,,0.0113223183697309,0.000484227031092559,0.0136892932675912,0.00302989923701067,1.44434851534481e-05,0.5,,,,,,26
