pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
ALANINE-DEG3-PWY,L-alanine degradation III,5,9.99900009999e-05,9.99900009999e-05,2.15372858969332e-06,,0.00143013327180175,0.000399810253926693,0.00144051924358757,0.000270072085294063,4.32159967034274e-07,1,,,,,,34
ETHYL-PWY,ethylene biosynthesis I (plants),19,9.99900009999e-05,9.99900009999e-05,4.9960036108132e-15,,5.08451096152339e-05,4.14328375263022e-09,5.12379563817333e-05,8.28069046293654e-05,1e-15,0.5,,,,,,34
LIPASYN-PWY,phospholipases,106,9.99900009999e-05,9.99900009999e-05,2.88287174687873e-08,,0.0401177163269365,4.31066440323204e-07,0.0789053302204622,1.54352035971691e-07,6.07387251605474e-09,1,,,,,,34
METHIONINE-DEG1-PWY,L-methionine degradation I (to L-homocysteine),4,9.99900009999e-05,9.99900009999e-05,1.70652637393465e-06,,0.0136031420195487,0.000501072900961814,0.0174482582376787,0.000151395749916964,3.42325457980408e-07,1,,,,,,34
NAGLIPASYN-PWY,lipid IV<sub>A</sub> biosynthesis,5,9.99900009999e-05,9.99900009999e-05,3.34551403247119e-09,,0.0013414679468767,5.40906286668511e-05,0.00136670223673263,2.83749161045722e-05,6.69127531160996e-10,1,,,,,,34
PWY-1121,suberin monomers biosynthesis,67,9.99900009999e-05,9.99900009999e-05,1.36445189646839e-07,,0.00360440954180126,2.37800914731111e-05,0.0051294475819742,0.000491914897272483,2.73222596769429e-08,0.05,,,,,,34
PWY-282,cuticular wax biosynthesis,11,9.99900009999e-05,9.99900009999e-05,3.77133713147515e-09,,0.00170597834206282,2.3373183067493e-05,0.0017872563985597,0.00186436345601579,7.54292739379991e-10,0.5,,,,,,34
PWY-3461,L-tyrosine biosynthesis II,4,9.99900009999e-05,9.99900009999e-05,5.74532699193497e-10,,0.0105693512376637,5.30311102315046e-05,0.0185893895433952,1.02809601282325e-05,1.14908083048704e-10,1,,,,,,34
PWY-3462,L-phenylalanine biosynthesis II,6,9.99900009999e-05,9.99900009999e-05,7.90022991470352e-10,,0.0129617695701135,2.42294026868956e-05,0.0277540929730264,6.25579489303708e-06,1.58009605399911e-10,1,,,,,,34
PWY-3742,tetrahydrofolate biosynthesis II,20,9.99900009999e-05,9.99900009999e-05,9.51610421517923e-07,,0.00128073548445363,0.00195742370272384,0.00144634540519917,0.0794023963118306,1.90394389809612e-07,0.05,,,,,,34
PWY-3781,aerobic respiration I (cytochrome c),297,9.99900009999e-05,9.99900009999e-05,1.72084568816899e-15,,0.000145079829994692,1e-15,0.00028363351387406,1e-15,1e-15,0.5,,,,,,34
PWY-4203,volatile benzenoid biosynthesis I (ester formation),28,9.99900009999e-05,9.99900009999e-05,2.41425275659957e-07,,0.0280289129861422,1.17080453036802e-05,0.038406019812805,7.61587666221972e-06,4.87958063954963e-08,1,,,,,,34
PWY-4661,1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>),9,9.99900009999e-05,9.99900009999e-05,2.16034412581223e-11,,2.82389590566362e-05,1.12021670219867e-05,2.8327143359097e-05,0.0014018595380481,4.32065494493372e-12,0.05,,,,,,34
PWY-5041,<i>S</i>-adenosyl-L-methionine cycle II,6,9.99900009999e-05,9.99900009999e-05,7.75703152444685e-06,,0.0190356469625192,0.000508086972750972,0.0260578875231449,0.000460246445514257,1.56165866449509e-06,0.5,,,,,,34
PWY-5048,rosmarinic acid biosynthesis I,25,9.99900009999e-05,9.99900009999e-05,2.18197060419811e-09,,0.00451656098607976,1.99930199631366e-06,0.00722532253679986,7.55862530131096e-05,4.36491953692553e-10,0.5,,,,,,34
PWY-5115,GDP-L-galactose biosynthesis,2,9.99900009999e-05,9.99900009999e-05,2.14446205459851e-07,,0.00813101930839981,0.000736091849953614,0.01323531438391,0.000358109818971418,4.28972433130781e-08,1,,,,,,34
PWY-5172,acetyl-CoA biosynthesis III (from citrate),3,9.99900009999e-05,9.99900009999e-05,3.94540890895079e-05,,0.0119224397753894,0.00187583061750268,0.0138953383706559,0.00106037607909778,7.99375402560365e-06,1,,,,,,34
PWY-5486,pyruvate fermentation to ethanol II,15,9.99900009999e-05,9.99900009999e-05,2.27217297754656e-08,,0.00213011925894737,0.00015299502842041,0.00449728395798743,0.010831334203796,4.54449711195792e-09,0.05,,,,,,34
PWY-5659,GDP-mannose biosynthesis,12,9.99900009999e-05,9.99900009999e-05,1.03785773397092e-05,,0.0437956854920949,0.000242509019060375,0.0943146917296391,4.88424636766304e-05,2.18755639036505e-06,1,,,,,,34
PWY-5686,UMP biosynthesis I,11,9.99900009999e-05,9.99900009999e-05,2.85242240916084e-06,,0.0253479869644349,0.000151011546909469,0.0529054789918208,0.000116087143686384,5.75505870403781e-07,1,,,,,,34
PWY-5912,2'-deoxymugineic acid phytosiderophore biosynthesis,29,9.99900009999e-05,9.99900009999e-05,8.54871728961371e-15,,0.000609853565035919,6.01754602984449e-10,0.000622587798880914,9.40059656973326e-11,1.66533453693773e-15,1,,,,,,34
PWY-6066,IAA biosynthesis VII,3,9.99900009999e-05,9.99900009999e-05,9.21779484642782e-05,,0.0024355446059274,0.0106064252556523,0.00243015878072739,0.0539389432766577,1.87588288456109e-05,0.01,,,,,,34
PWY-6120,L-tyrosine biosynthesis III,5,9.99900009999e-05,9.99900009999e-05,6.80192174806749e-09,,0.0131356076189405,6.63919297436162e-05,0.0231824893413931,1.27545442194922e-05,1.36055755550757e-09,1,,,,,,34
