pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
ARGSYNBSUB-PWY,L-arginine biosynthesis II (acetyl cycle),15,9.99900009999e-05,9.99900009999e-05,5.09825968664224e-07,,0.00259646180064415,4.51068470222316e-05,0.00266113954498604,3.76032903699552e-05,1.02482702102336e-07,1,,,,,,82
ETHYL-PWY,ethylene biosynthesis I (plants),19,9.99900009999e-05,9.99900009999e-05,7.70547368300623e-07,,2.04535740496214e-05,0.00225583426778874,2.04552018013837e-05,0.0927291315752145,1.56478325075149e-07,0.01,,,,,,82
FASYN-ELONG-PWY,fatty acid elongation -- saturated,12,9.99900009999e-05,9.99900009999e-05,8.20479895136117e-09,,0.00691496076582858,1.63533840066042e-05,0.0126294985247449,0.000316591577734325,1.64113356238005e-09,0.5,,,,,,82
GLUCONEO-PWY,gluconeogenesis I,56,9.99900009999e-05,9.99900009999e-05,3.46415096053043e-08,,0.0306597150594273,1.2853672910753e-06,0.122016142411361,1.02157363242115e-05,6.97060376086967e-09,1,,,,,,82
GLUTAMATE-DEG1-PWY,L-glutamate degradation I,2,9.99900009999e-05,9.99900009999e-05,5.05283912578536e-05,,0.00294859870992225,0.00821943886214608,0.0029358420390001,0.0437655026769625,1.01905443703476e-05,0.01,,,,,,82
GLUTORN-PWY,L-ornithine biosynthesis I,9,9.99900009999e-05,9.99900009999e-05,6.73194185896175e-07,,0.00157002741346873,0.000122226755005604,0.00159753458365763,0.000471167932897523,1.34848842425761e-07,0.5,,,,,,82
GLYSYN-ALA-PWY,glycine biosynthesis III,5,9.99900009999e-05,9.99900009999e-05,8.82217475234315e-06,,0.000608040652179469,0.007514970259965,0.000607452346839787,0.0839989401984791,1.7751957238632e-06,0.01,,,,,,82
HOMOSERSYN-PWY,L-homoserine biosynthesis,6,9.99900009999e-05,9.99900009999e-05,9.60337789057686e-06,,0.00810262766616426,0.000538541039352843,0.00874357452583963,0.000199165958569343,1.94728846036885e-06,1,,,,,,82
LIPAS-PWY,triacylglycerol degradation,117,9.99900009999e-05,9.99900009999e-05,2.95702351493787e-12,,0.06151754151954,1.37844392874755e-10,0.311637187252336,2.60917784045697e-11,6.07736083679811e-13,1,,,,,,82
PWY-1042,glycolysis IV (plant cytosol),60,9.99900009999e-05,9.99900009999e-05,6.55845861163851e-06,,0.0259600417330094,2.98983739716357e-05,0.0325346948352543,2.74341917949971e-05,1.44423583403608e-06,1,,,,,,82
PWY-3781,aerobic respiration I (cytochrome c),297,9.99900009999e-05,9.99900009999e-05,1.72084568816899e-15,,0.0123009607323162,1e-15,0.0198712556872146,1e-15,1e-15,0.5,,,,,,82
PWY-4261,glycerol degradation I,4,9.99900009999e-05,9.99900009999e-05,2.243079377795e-08,,0.00232328263042816,0.000140713915746619,0.00296493771590556,0.000245774406688027,4.48639914107929e-09,1,,,,,,82
PWY-4302,aerobic respiration III (alternative oxidase pathway),62,9.99900009999e-05,9.99900009999e-05,1.20638499190306e-11,,0.00378824583405684,2.59241176058098e-09,0.00418121186768261,6.00254807738318e-08,2.4150681454671e-12,1,,,,,,82
PWY-4821,UDP-&alpha;-D-xylose biosynthesis,11,9.99900009999e-05,9.99900009999e-05,3.23698849137299e-05,,0.0287340216396507,0.000443780656062725,0.0560833945858049,0.000678348133785725,6.63637495934566e-06,1,,,,,,82
PWY-5083,NAD/NADH phosphorylation and dephosphorylation,52,9.99900009999e-05,9.99900009999e-05,1.88182802673964e-14,,0.00317700516916645,6.38439096507282e-10,0.00350800725638623,1.54326481657512e-08,3.77475828372553e-15,0.5,,,,,,82
PWY-5097,L-lysine biosynthesis VI,15,9.99900009999e-05,9.99900009999e-05,4.9960036108132e-15,,0.000129769216412045,1.73879866252058e-08,0.000130792016269088,6.19134292008288e-08,1e-15,1,,,,,,82
