pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
PWY-5172,acetyl-CoA biosynthesis III (from citrate),3,9.99900009999e-05,9.99900009999e-05,2.87125202836358e-05,,0.00895926628451581,0.00169644337496884,0.00960090923763168,0.000890524935954246,5.80679782058446e-06,1,,,,,,65
PWY-5173,superpathway of acetyl-CoA biosynthesis,3,9.99900009999e-05,9.99900009999e-05,2.87123695461577e-05,,0.00895926628451581,0.00169644337496884,0.00960090923763168,0.000890524935954246,5.80676699424298e-06,1,,,,,,65
PWY-6235,hydroxyjasmonate sulfate biosynthesis,3,9.99900009999e-05,9.99900009999e-05,1.68013483000662e-05,,0.0168881146423922,0.00143600997016997,0.0261061693261623,0.000617233573145408,3.38774862507218e-06,1,,,,,,65
PWY-7101,5-deoxystrigol biosynthesis,9,9.99900009999e-05,9.99900009999e-05,1.18931463449767e-06,,0.000446520710751236,0.000141539796751757,0.000448011768363843,0.000719778567422251,2.38596524315682e-07,0.5,,,,,,65
PWY-7193,pyrimidine ribonucleosides salvage I,10,9.99900009999e-05,9.99900009999e-05,1.22958029765696e-05,,0.000467150312246397,0.000936621415230851,0.000469260877943079,0.0111221050160512,2.49243772498797e-06,0.05,,,,,,65
VALDEG-PWY,L-valine degradation I,6,9.99900009999e-05,9.99900009999e-05,7.88809770391197e-07,,0.00308106717374157,0.000219094583117721,0.00345790731149653,0.000882557623360141,1.57919185062028e-07,1,,,,,,65
ASPARTATE-DEG1-PWY,L-aspartate degradation I,6,0.0001999800019998,0.0001999800019998,0.000373167386574891,,0.00262268474137233,0.00627288132244409,0.0026533218526158,0.0432057409620593,8.02680878592144e-05,0.05,,,,,,65
PWY-3001,superpathway of L-isoleucine biosynthesis I,6,0.0001999800019998,0.0001999800019998,0.000373167097595883,,0.00262268474137233,0.00627288132244409,0.0026533218526158,0.0432057409620593,8.02680210071349e-05,0.05,,,,,,65
PWY-5137,"fatty acid &beta;-oxidation III (unsaturated, odd number)",6,0.0001999800019998,0.0001999800019998,7.87610696828534e-07,,0.0202310575266338,0.000219431376300959,0.0507865016339624,0.000168710741406018,1.57784439847042e-07,0.5,,,,,,65
PWY-6803,phosphatidylcholine acyl editing,99,0.0001999800019998,0.0001999800019998,8.68802499942589e-08,,0.0050830318990622,9.44582017008249e-07,0.00540612841285548,1.04239756390089e-06,1.80076024092202e-08,1,,,,,,65
PWY-6837,"fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)",7,0.0002999700029997,0.0002999700029997,6.92120441336819e-06,,0.0235256117126805,0.000392366146549883,0.0589965339453796,0.000340098138342966,1.3949540974556e-06,1,,,,,,65
PWY-7477,momilactone A biosynthesis,4,0.0002999700029997,0.0002999700029997,0.000310767455506233,,0.00780335621990812,0.00302186269834859,0.00806111667377418,0.00195641567733588,6.66888888208872e-05,1,,,,,,65
LIPASYN-PWY,phospholipases,106,0.0005999400059994,0.0005999400059994,2.65832198609317e-06,,0.00539550036266104,9.01576946592136e-06,0.00578727175083182,2.1257794325637e-05,5.80528154547899e-07,1,,,,,,65
THRESYN-PWY,superpathway of L-threonine biosynthesis,6,0.0006999300069993,0.0006999300069993,0.00037318724194646,,0.00262268474137233,0.00627288132244409,0.0026533218526158,0.0432057409620593,8.02726811974797e-05,0.05,,,,,,65
PWY-3781,aerobic respiration I (cytochrome c),297,0.0007999200079992,0.0007999200079992,1.85732053958887e-07,,0.0827879850783815,4.55881243184322e-07,0.288795344803798,1.65043840142059e-05,4.05410719439558e-08,0.5,,,,,,65
ASPARTATESYN-PWY,L-aspartate biosynthesis,6,0.000999900009999,0.000999900009999,0.000373179103299093,,0.00262268474137233,0.00627288132244409,0.0026533218526158,0.0432057409620593,8.02707983997841e-05,0.05,,,,,,65
PWY-6554,"1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)",8,0.0010998900109989,0.0010998900109989,0.000503350585643381,,0.0360457094939986,0.00228060621188538,0.0499001701578962,0.000760595503480104,0.000122960426960472,1,,,,,,65
PWY-6115,"avenacin biosynthesis, initial reactions",12,0.0017998200179982,0.0017998200179982,8.68287641854204e-05,,0.000528156266686919,0.00194573531690815,0.000528891748690197,0.00461261455127545,1.88431222650776e-05,0.01,,,,,,65
PWY-4861,UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate),5,0.0018998100189981,0.0018998100189981,0.00154089204308627,,0.0049673933882851,0.015102438550479,0.00498751997751867,0.0727194913522805,0.000361873997857254,0.01,,,,,,65
PWY-401,galactolipid biosynthesis I,8,0.0021997800219978,0.0021997800219978,0.00154196064224998,,0.0153320361931981,0.00381863308768592,0.016572186626659,0.0118064006099511,0.000360930237341628,1,,,,,,65
PWY-5912,2'-deoxymugineic acid phytosiderophore biosynthesis,29,0.0021997800219978,0.0021997800219978,2.4497626954223e-06,,0.0199939149341863,3.82288169928057e-05,0.0369966536770348,2.16144070966505e-05,5.07997546250749e-07,1,,,,,,65
PWY-5138,"unsaturated, even numbered fatty acid &beta;-oxidation",12,0.0024997500249975,0.0024997500249975,0.000601253391992629,,0.0390370924241883,0.00179407663313105,0.0989937345197082,0.00194652283189026,0.000138704413304991,1,,,,,,65
PWY-1121,suberin monomers biosynthesis,67,0.0034996500349965,0.0034996500349965,0.000167375960377192,,0.167177487624239,0.000945095593852075,0.656657335345523,3.98527597738986e-05,0.000268913095974099,1,,,,,,65
PWY-5046,2-oxoisovalerate decarboxylation to isobutanoyl-CoA,9,0.0034996500349965,0.0034996500349965,0.00183448084950733,,0.0157872234440565,0.00434089081574579,0.0175616923879905,0.0100143711528884,0.00043952440017403,0.5,,,,,,65
GLYSYN2-PWY,glycine biosynthesis,9,0.0040995900409959,0.0040995900409959,0.00072371560213369,,0.0235113313655711,0.00240359181850264,0.0430117887028649,0.00288939286800333,0.000164444021665489,1,,,,,,65
PWY-2981,diterpene phytoalexins precursors biosynthesis,6,0.0041995800419958,0.0041995800419958,0.00361367544618563,,0.0116528592062515,0.00770285165734719,0.0120672740715153,0.00508084424054593,0.00112565348491578,1,,,,,,65
PWY-6733,sporopollenin precursors biosynthesis,62,0.0065993400659934,0.0065993400659934,0.00100700781676172,,0.186235183591644,0.00299922180657941,0.769624316474434,0.000256487075985311,0.00136656041141292,1,,,,,,65
PWY-7859,jasmonoyl-L-isoleucine inactivation,17,0.0071992800719928,0.0071992800719928,0.00317990252680611,,0.019709178054767,0.00547431400477385,0.0243079864428387,0.0345398522185304,0.000787958583865378,0.5,,,,,,65
PWY-4361,<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I,11,0.0075992400759924,0.0075992400759924,0.0015050615404783,,0.0449291638997117,0.00385002766565259,0.0601118195902364,0.000852923468364209,0.000540133958527256,1,,,,,,65
GLUTORN-PWY,L-ornithine biosynthesis I,9,0.0086991300869913,0.0086991300869913,0.00758200090414496,,0.0150048145827351,0.0950427722619123,0.00826219175028797,0.546217318216376,0.00216455230196799,0.01,,,,,,65
