pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
ARGSPECAT-PWY,spermine biosynthesis,7,9.99900009999e-05,9.99900009999e-05,0.00012291541112136,,0.00425504070897306,0.00399949455944642,0.00463742671279877,0.0175794243205609,2.50495282729801e-05,0.05,,,,,,58
ASPARAGINE-BIOSYNTHESIS,L-asparagine biosynthesis I,4,9.99900009999e-05,9.99900009999e-05,3.87288668668995e-05,,0.0199592832307759,0.00139642400894175,0.0312384448661462,0.00109896841853467,7.84962196065386e-06,1,,,,,,58
ASPARTATE-DEG1-PWY,L-aspartate degradation I,6,9.99900009999e-05,9.99900009999e-05,2.0336287014866e-05,,0.0122828088076507,0.000718814573531163,0.013450393974115,0.000167747486595927,4.19537476015197e-06,1,,,,,,58
ASPARTATESYN-PWY,L-aspartate biosynthesis,6,9.99900009999e-05,9.99900009999e-05,2.0336287014866e-05,,0.0122828088076507,0.000718814573531163,0.013450393974115,0.000167747486595927,4.19537476015197e-06,1,,,,,,58
BSUBPOLYAMSYN-PWY,spermidine biosynthesis I,7,9.99900009999e-05,9.99900009999e-05,0.000122998510572958,,0.00425656013132768,0.004367551594283,0.00463742671279877,0.0197761568065628,2.50495291655994e-05,0.05,,,,,,58
ETHYL-PWY,ethylene biosynthesis I (plants),19,9.99900009999e-05,9.99900009999e-05,4.64783404485747e-07,,0.0173713331513506,2.98502881030916e-05,0.034285957029169,2.33429167439029e-05,9.36218044200743e-08,1,,,,,,58
GLUCONEO-PWY,gluconeogenesis I,56,9.99900009999e-05,9.99900009999e-05,6.95628471775178e-06,,0.00241989713062015,3.24984733962324e-05,0.00373627977741342,0.000163219867076916,1.46800574796213e-06,1,,,,,,58
GLUTAMINDEG-PWY,L-glutamine degradation I,34,9.99900009999e-05,9.99900009999e-05,3.18039430180495e-07,,0.0391413134354739,1.00470729983904e-05,0.10140653445449,3.90230857677866e-06,6.50808794633306e-08,1,,,,,,58
HISTSYN-PWY,L-histidine biosynthesis,11,9.99900009999e-05,9.99900009999e-05,4.9960036108132e-15,,2.10368016153186e-05,6.69358898327021e-09,2.10658982829903e-05,1.46633147708377e-08,1e-15,1,,,,,,58
LIPAS-PWY,triacylglycerol degradation,117,9.99900009999e-05,9.99900009999e-05,2.77466938314319e-12,,0.00056530340366272,7.32510602622962e-12,0.000578866824740287,1.05442810637507e-12,1.39432909662673e-12,1,,,,,,58
LIPASYN-PWY,phospholipases,106,9.99900009999e-05,9.99900009999e-05,3.88877818835454e-12,,0.0854262006425168,4.3252833751165e-09,0.493898272478364,3.81575674398104e-09,7.7804429565731e-13,1,,,,,,58
