pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
PWY-3461,L-tyrosine biosynthesis II,4,0.0001999800019998,0.0001999800019998,9.39004584317171e-05,,0.0153165357677394,0.00191269902188584,0.0185329876803125,0.00182897456678834,1.92089095147896e-05,1,,,,,,28
PYRIDNUCSYN-PWY,NAD <i>de novo</i> biosynthesis I (from aspartate),5,0.0001999800019998,0.0001999800019998,0.000327969636463643,,0.00882140550703267,0.00348129324555031,0.0111811545810897,0.0135733936002968,6.81119544893027e-05,0.05,,,,,,28
PWY-5466,matairesinol biosynthesis,4,0.0002999700029997,0.0002999700029997,4.85459602028726e-06,,0.011553746372326,0.000876104129683958,0.0226651713999073,0.00273683572678293,9.72465165949288e-07,0.5,,,,,,28
PWY-4841,UDP-&alpha;-D-glucuronate biosynthesis (from <i>myo</i>-inositol),3,0.0004999500049995,0.0004999500049995,0.000272890016454586,,0.0211418053865027,0.00360001672496947,0.0257969377888059,0.00166795293855781,5.76063756635437e-05,1,,,,,,28
PWY-5143,long-chain fatty acid activation,18,0.0006999300069993,0.0006999300069993,0.000125345757709172,,0.000384531580769796,0.0526073462650055,0.000383852404201468,0.487579492901619,2.88475651766262e-05,0.01,,,,,,28
PWY-7029,terminal olefins biosynthesis II,2,0.0007999200079992,0.0007999200079992,0.000504572437945716,,0.015999000244779,0.00593172195782768,0.01763595000816,0.00385815968101804,0.000106808707124428,1,,,,,,28
PWY-5987,sorgoleone biosynthesis,22,0.0011998800119988,0.0011998800119988,1.79869792575338e-05,,0.0121056302868104,0.00043802218990331,0.0284719660766322,0.0226847317119603,3.62931261244093e-06,0.05,,,,,,28
GLUTATHIONESYN-PWY,glutathione biosynthesis,4,0.0015998400159984,0.0015998400159984,0.00104272430049596,,0.00667126357664969,0.00565637245338508,0.00701944673743959,0.0215031140219734,0.000233666984890357,0.05,,,,,,28
PWY-1042,glycolysis IV (plant cytosol),60,0.0015998400159984,0.0015998400159984,0.000393404101689032,,0.0410287991961651,0.0112517650356232,0.142373342731055,0.088611004732398,7.94978641253108e-05,0.05,,,,,,28
PWY-6118,glycerol-3-phosphate shuttle,8,0.0021997800219978,0.0021997800219978,0.00130176917215646,,0.0458662347091246,0.00375335926348633,0.0994693478881759,0.00147197289033017,0.000349191281919459,1,,,,,,28
PWY-321,cutin biosynthesis,56,0.0033996600339966,0.0033996600339966,0.000784564626301831,,0.00118318562879873,0.0983299435237908,0.00119372368248105,0.487520332609178,0.00021367070789502,0.01,,,,,,28
PWY-3462,L-phenylalanine biosynthesis II,6,0.0038996100389961,0.0038996100389961,0.00364787422864415,,0.0226737075636531,0.00982259894867769,0.0276702790202249,0.0391724860118909,0.000859584210982867,0.5,,,,,,28
GLYCOLYSIS,glycolysis I (from glucose 6-phosphate),61,0.0040995900409959,0.0040995900409959,0.000939069583847041,,0.0432132257730162,0.00811553898689668,0.144565865280363,0.0494052881920367,0.000194110723515495,0.05,,,,,,28
PWY-3981,&beta;-alanine biosynthesis I,10,0.0040995900409959,0.0040995900409959,0.00322790006188262,,0.00514095824892226,0.398640121326767,0.0047385652711357,0.960291383268334,0.000856572616458218,0.01,,,,,,28
