pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
NAGLIPASYN-PWY,lipid IV<sub>A</sub> biosynthesis,5,9.99900009999e-05,9.99900009999e-05,2.33582035580326e-06,,0.000380952705656223,0.00416328703210901,0.000380951936976737,0.0392281601696914,4.68370905171156e-07,0.01,,,,,,43
PWY-401,galactolipid biosynthesis I,8,9.99900009999e-05,9.99900009999e-05,2.41935187267339e-06,,0.000185339229690231,0.0200380422015081,0.000185113006529347,0.497610671398066,4.86423501366851e-07,0.01,,,,,,43
PWY-4302,aerobic respiration III (alternative oxidase pathway),62,9.99900009999e-05,9.99900009999e-05,6.58155714539088e-07,,0.0132407609109537,6.51074977379797e-06,0.0198336296841573,2.22212368080807e-05,1.35166800530051e-07,1,,,,,,43
PWY-4321,L-glutamate degradation IV,10,9.99900009999e-05,9.99900009999e-05,1.6584953149712e-07,,4.14055207377983e-05,0.000716699722090021,4.14092283540501e-05,0.00447764626840607,3.3224920592545e-08,0.01,,,,,,43
PWY-5027,phylloquinol biosynthesis,4,9.99900009999e-05,9.99900009999e-05,3.20252150268208e-05,,0.00207301191541168,0.00130855686310946,0.00209191695087618,0.00185705206968597,6.49925067264245e-06,1,,,,,,43
PWY-5083,NAD/NADH phosphorylation and dephosphorylation,52,9.99900009999e-05,9.99900009999e-05,2.34158495815429e-07,,0.0111388879156725,4.42298700806826e-06,0.0166614705524824,2.91897848064495e-05,4.74100855241133e-08,1,,,,,,43
PWY-5143,long-chain fatty acid activation,18,9.99900009999e-05,9.99900009999e-05,1.3711112800685e-09,,0.00874413667043543,2.47206876029973e-06,0.0190787557648666,7.00542134810804e-06,2.74263389776763e-10,1,,,,,,43
PWY-5692,allantoin degradation to glyoxylate II,2,9.99900009999e-05,9.99900009999e-05,9.9877417447658e-10,,0.00116307660813796,0.000231037334143184,0.00118354959519751,0.000163210988247329,1.99755323393447e-10,1,,,,,,43
PWY-5837,"2-carboxy-1,4-naphthoquinol biosynthesis",10,9.99900009999e-05,9.99900009999e-05,2.84981320591848e-06,,0.026760910830888,0.000172095232389951,0.058337443549277,0.000100450685020378,5.75148679127224e-07,1,,,,,,43
PWY-5971,palmitate biosynthesis II (bacteria and plants),43,9.99900009999e-05,9.99900009999e-05,3.10212217580208e-08,,0.0195679221108164,2.0085707766801e-06,0.0449746692453831,1.58911786001462e-05,6.22590901055986e-09,0.5,,,,,,43
PWY-5989,stearate biosynthesis II (bacteria and plants),38,9.99900009999e-05,9.99900009999e-05,2.17012341430234e-09,,0.0173363643041088,7.7203025167979e-07,0.0398507639193136,1.05422422504526e-05,4.3428671769874e-10,0.5,,,,,,43
PWY-6,GDP-L-fucose biosynthesis II (from L-fucose),2,9.99900009999e-05,9.99900009999e-05,1.36563496199726e-05,,0.0138364928487428,0.00206146022411787,0.0203474289239999,0.00106457007319464,2.74284974599581e-06,1,,,,,,43
PWY-621,sucrose degradation III (sucrose invertase),9,9.99900009999e-05,9.99900009999e-05,4.23502587573177e-05,,0.000533183591629211,0.017964953121881,0.000532709833339973,0.240769116681755,8.75262945942978e-06,0.01,,,,,,43
PWY-6443,"benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)",104,9.99900009999e-05,9.99900009999e-05,4.07307521044231e-12,,0.00800353270146638,3.77758239230564e-09,0.022607447360385,2.0992852146846e-07,8.14792677772402e-13,1,,,,,,43
PWY-6473,4-aminobutanoate degradation IV,4,9.99900009999e-05,9.99900009999e-05,7.57471863011006e-12,,1.65631654484145e-05,4.30320808292056e-05,1.656389711302e-05,0.000395943625326847,1.51489931710103e-12,0.01,,,,,,43
PWY-6535,4-aminobutanoate degradation I,4,9.99900009999e-05,9.99900009999e-05,7.57471863011006e-12,,1.65631654484145e-05,4.30320808292056e-05,1.656389711302e-05,0.000395943625326847,1.51489931710103e-12,0.01,,,,,,43
PWY-6543,4-aminobenzoate biosynthesis,5,9.99900009999e-05,9.99900009999e-05,7.72297662987587e-07,,0.00504345499766665,0.000284549790939328,0.0055033451193458,0.000315322439197186,1.54628286730407e-07,1,,,,,,43
PWY-7184,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I,42,9.99900009999e-05,9.99900009999e-05,6.86022994395019e-06,,0.000368924069462693,0.00252489769460747,0.000381314212864692,0.0689984200202018,1.38294388374316e-06,0.01,,,,,,43
PWY-7187,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II,17,9.99900009999e-05,9.99900009999e-05,2.25939216400017e-05,,0.000154395091827524,0.0121275253682519,0.000154358986317549,0.154239386908766,4.80181059425711e-06,0.01,,,,,,43
PWY-7206,pyrimidine deoxyribonucleotides dephosphorylation,16,9.99900009999e-05,9.99900009999e-05,1.40973843446579e-05,,0.000145109108088083,0.000459089520237838,0.000145279705544454,0.00798583009009296,2.9533576259011e-06,0.01,,,,,,43
PWY-735,jasmonic acid biosynthesis,32,9.99900009999e-05,9.99900009999e-05,2.78554956878452e-12,,0.000737679668477755,8.6245892624095e-07,0.000857307795265383,0.000517520308768546,5.57109913756904e-13,0.05,,,,,,43
PWY0-1319,CDP-diacylglycerol biosynthesis II,21,9.99900009999e-05,9.99900009999e-05,4.7663608274684e-06,,0.00300509674072189,0.000248012727412598,0.00361416524007707,0.0025261935311682,9.57871814533107e-07,0.05,,,,,,43
UDPNACETYLGALSYN-PWY,UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis II,10,9.99900009999e-05,9.99900009999e-05,5.40828617353606e-05,,0.000590885677009014,0.0011499316244045,0.000591882294787016,0.0260267206122168,1.13428991255216e-05,0.5,,,,,,43
PWY-6803,phosphatidylcholine acyl editing,99,0.0001999800019998,0.0001999800019998,5.14268243378968e-07,,0.00206300989208046,3.10201010736288e-06,0.00218286519465372,1.20146427144219e-05,1.07342134403332e-07,1,,,,,,43
PWY-5659,GDP-mannose biosynthesis,12,0.0002999700029997,0.0002999700029997,0.000103591862449126,,0.000707740747287572,0.0132095922786757,0.000710216708149414,0.146273122416921,2.20442189233783e-05,0.05,,,,,,43
PWY-5667,CDP-diacylglycerol biosynthesis I,29,0.0002999700029997,0.0002999700029997,6.16199857818023e-05,,0.00414971693385888,0.00160081341566257,0.00498755166768661,0.00850921496201091,1.25064274070219e-05,0.05,,,,,,43
PWY-6163,chorismate biosynthesis from 3-dehydroquinate,7,0.0002999700029997,0.0002999700029997,1.93070352495495e-05,,0.0061246830982553,0.000586619530554496,0.0102003249478697,0.00124164821506828,3.90317560017284e-06,1,,,,,,43
PWY0-166,superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>),28,0.0002999700029997,0.0002999700029997,0.000162654877929436,,0.00025430918248516,0.0676071262305239,0.000254225633596006,0.342385190484053,4.37484895855489e-05,0.01,,,,,,43
GLYCOLYSIS,glycolysis I (from glucose 6-phosphate),61,0.0003999600039996,0.0003999600039996,3.79582336844653e-05,,0.00351565350702011,0.000127280499103879,0.00360503710420546,0.00122321192908022,8.16408242987343e-06,0.5,,,,,,43
HISTSYN-PWY,L-histidine biosynthesis,11,0.0003999600039996,0.0003999600039996,0.000181808367725467,,0.00604763786919207,0.00108044873944757,0.00627141078316629,0.00535239056864623,3.83665635828034e-05,0.5,,,,,,43
PWY-3781,aerobic respiration I (cytochrome c),297,0.0003999600039996,0.0003999600039996,2.46743651621806e-08,,0.0244451611341557,1.65066186362731e-07,0.0680513397989269,1.17285464131519e-05,5.08916297992101e-09,0.5,,,,,,43
PWY-5147,oleate biosynthesis I (plants),42,0.0005999400059994,0.0005999400059994,2.49577571239112e-05,,0.0203803045972543,0.000132320267904806,0.0439520803905689,0.00133553711383732,5.20939885562122e-06,0.5,,,,,,43
THIOREDOX-PWY,thioredoxin pathway,20,0.0005999400059994,0.0005999400059994,0.000242856609059428,,0.0110079957906589,0.000730875449872016,0.0174257087095152,0.00178506241828869,5.40198248947243e-05,1,,,,,,43
SUCSYN-PWY,sucrose biosynthesis I (from photosynthesis),33,0.0006999300069993,0.0006999300069993,3.85322311537428e-05,,0.00172906614532992,0.000745756020893188,0.00195188243172073,0.0141878951448539,7.85796068725198e-06,0.05,,,,,,43
PWY-5466,matairesinol biosynthesis,4,0.0007999200079992,0.0007999200079992,6.31692736452472e-06,,0.00505383613698482,0.00116418131482428,0.00789690626284023,0.00642589627980966,1.26552637291777e-06,0.05,,,,,,43
