pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
DETOX1-PWY,superoxide radicals degradation,10,9.99900009999e-05,9.99900009999e-05,1.29870172558832e-05,,0.00048281632512608,0.00387901070369945,0.000484564306407531,0.0765411059560895,2.62746910972833e-06,0.05,,,,,,61
LIPAS-PWY,triacylglycerol degradation,117,9.99900009999e-05,9.99900009999e-05,1.17206244709678e-12,,0.0692310198439201,7.34841205635494e-11,0.354720350614619,2.82826392637582e-13,1.39432909662673e-12,1,,,,,,61
PWY-3781,aerobic respiration I (cytochrome c),297,0.0002999700029997,0.0002999700029997,1.52117196061674e-08,,0.162669733475504,8.21777968519224e-07,0.427660307640771,3.16332741314723e-09,8.80728474594861e-08,1,,,,,,61
PWY-6814,chitin degradation III (carnivorous plants),43,0.0002999700029997,0.0002999700029997,4.80848694195402e-12,,0.0213368546031897,1.48308729498666e-08,0.0472618203772814,1.79752947352421e-08,9.61786206232773e-13,1,,,,,,61
PWY-6443,"benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)",104,0.0011998800119988,0.0011998800119988,5.86371791122531e-08,,0.0756616420646781,2.68906206582217e-06,0.151118247124841,1.34481499108773e-08,9.48895754193657e-08,1,,,,,,61
PWY-7185,UTP and CTP dephosphorylation I,26,0.0013998600139986,0.0013998600139986,0.000207866669001688,,0.0310148920875524,0.000832952730796344,0.0374732672667583,8.1441044945335e-05,9.50949239869603e-05,1,,,,,,61
PWY-4081,glutathione-peroxide redox reactions,10,0.0015998400159984,0.0015998400159984,0.000374081564580409,,0.0639042452405952,0.00185158540542759,0.146255738943815,0.000252722576897318,0.000113028865647902,1,,,,,,61
PWY-6596,adenosine nucleotides degradation I,19,0.001999800019998,0.001999800019998,0.000529685420633974,,0.0868018208380296,0.0014261043133411,0.255017088324768,0.00037864465774846,0.000164390523555769,1,,,,,,61
ARGSPECAT-PWY,spermine biosynthesis,7,0.0020997900209979,0.0020997900209979,0.00221118628444722,,0.00539228882229308,0.00889587822438275,0.00541588690560357,0.0933583215490469,0.000565497670330761,0.5,,,,,,61
PWY-5921,glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation,34,0.0021997800219978,0.0021997800219978,0.000322361895386647,,0.0324706161851304,0.000926315027276291,0.0487185097713314,0.000129305719045158,0.00015045954856352,1,,,,,,61
PWYDQC-4,indole-3-acetate biosynthesis I,15,0.0022997700229977,0.0022997700229977,0.000809881392872858,,0.0197728172871358,0.00182624251486293,0.0233164156028278,0.00416573551154689,0.00018893578572643,0.5,,,,,,61
GLUTAMINDEG-PWY,L-glutamine degradation I,34,0.0026997300269973,0.0026997300269973,0.000322322180440482,,0.0324706161851304,0.000926315027276291,0.0487185097713314,0.000129305719045158,0.000150416296697209,1,,,,,,61
PWY-5723,Rubisco shunt,38,0.0026997300269973,0.0026997300269973,0.000679109463839478,,0.0232862988263754,0.00102137538627733,0.0315854701257609,0.00086588862899155,0.000194016497459648,1,,,,,,61
CALVIN-PWY,Calvin-Benson-Bassham cycle,38,0.0038996100389961,0.0038996100389961,0.00137824999782787,,0.0269209429657376,0.00174712013986895,0.0315854701257609,0.00144883426989211,0.000435429268057286,1,,,,,,61
GLYCOLYSIS,glycolysis I (from glucose 6-phosphate),61,0.0047995200479952,0.0047995200479952,0.000935100548921985,,0.129821666446115,0.00275204286758933,0.236608897002016,0.000237640167314153,0.0013073272743267,1,,,,,,61
NONOXIPENT-PWY,pentose phosphate pathway (non-oxidative branch),14,0.0053994600539946,0.0053994600539946,0.00417631393984019,,0.0106323304969941,0.00531021508789058,0.0117548575441798,0.0232630296376897,0.00127080264217849,0.05,,,,,,61
PWY-7909,formaldehyde oxidation VII (THF pathway),4,0.0054994500549945,0.0054994500549945,0.00482262033425424,,0.0296275359836637,0.0105687048805427,0.0338266404559137,0.00560681700177794,0.00142718486844617,1,,,,,,61
PWY-5936,xyloglucan biosynthesis,52,0.0057994200579942,0.0057994200579942,1.1733260822322e-05,,0.11206344646087,5.73823509010585e-05,0.499781105956018,1.0358939639841e-05,3.20339811243908e-06,1,,,,,,61
PWY-1042,glycolysis IV (plant cytosol),60,0.005999400059994,0.005999400059994,0.0020342578187969,,0.131264049655458,0.00576148936437107,0.233222654890544,0.000504925295127879,0.00341102424489115,1,,,,,,61
PWYIO2-7,triacylglycerol biosynthesis (Chlamydomonas),53,0.005999400059994,0.005999400059994,0.00269159490891657,,0.0203345290368995,0.00435984441999079,0.0299872985443108,0.00488023545194187,0.000745717798669165,0.05,,,,,,61
PWY-6605,adenine and adenosine salvage II,8,0.0062993700629937,0.0062993700629937,0.00146833620048986,,0.0506934217951318,0.00403571457696873,0.0866974595853563,0.00149682940490814,0.000406746030737093,1,,,,,,61
TRIGLSYN-PWY,diacylglycerol and triacylglycerol biosynthesis,53,0.0063993600639936,0.0063993600639936,0.00287915317619958,,0.0203345290368995,0.00435984441999079,0.0299872985443108,0.00488023545194187,0.000819689541124102,0.05,,,,,,61
PWY-2261,ascorbate glutathione cycle,20,0.0074992500749925,0.0074992500749925,0.00186613212059916,,0.0370683309192702,0.00382137301803149,0.0483723143086278,0.00968274813005,0.000441107199579016,0.5,,,,,,61
PWY-6613,"tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate",4,0.0077992200779922,0.0077992200779922,0.00638811337289302,,0.0298255015696283,0.0122232351416567,0.0338266404559137,0.00716525799924804,0.00200636422725231,1,,,,,,61
PWY-101,photosynthesis light reactions,32,0.0078992100789921,0.0078992100789921,0.00272327896402874,,0.0223715098426642,0.00539237467940184,0.0515415814176242,0.00717661954606565,0.000690906267454383,0.05,,,,,,61
PWY-7039,"phosphatidate metabolism, as a signaling molecule",39,0.0082991700829917,0.0082991700829917,0.00437745329289796,,0.052828253726412,0.00419010950099018,0.0777317827048259,0.00337942367292331,0.00173536873473001,1,,,,,,61
PWY-882,L-ascorbate biosynthesis I (L-galactose pathway),24,0.0090990900909909,0.0090990900909909,0.00317012342480616,,0.0648005459278534,0.00401356344057023,0.162735133652025,0.00228393810351088,0.00115023914991008,1,,,,,,61
PWYQT-4445,pyrimidine salvage pathway,15,0.0096990300969903,0.0096990300969903,0.00479584100119862,,0.126749061897294,0.00924002464218559,0.387906281992038,0.00159093014850551,0.00336556064685389,1,,,,,,61
HISTSYN-PWY,L-histidine biosynthesis,11,0.0097990200979902,0.0097990200979902,0.00740063389435058,,0.0395982835905282,0.010090788033185,0.0518894280292473,0.00471158793409308,0.00312511584656383,1,,,,,,61
PWY-6549,L-glutamine biosynthesis III,26,0.0106989301069893,0.0106989301069893,0.00859950028765333,,0.0861604897569906,0.0134445689888601,0.132057709294192,0.00273905423464112,0.0081008229358952,1,,,,,,61
POLYAMINSYN3-PWY,superpathway of polyamine biosynthesis II,9,0.0117988201179882,0.0117988201179882,0.00176355209140211,,0.00682127005877666,0.00397315748957571,0.00695788872187875,0.0127473278725487,0.000451507829991926,1,,,,,,61
PWY-1061,homogalacturonan biosynthesis,25,0.0117988201179882,0.0117988201179882,0.00691025660947514,,0.0182053914665636,0.00678437136516577,0.015874520363886,0.0103291665406837,0.00276631013504303,1,,,,,,61
PWY-6163,chorismate biosynthesis from 3-dehydroquinate,7,0.0122987701229877,0.0122987701229877,0.00459264395360598,,0.00749028460102493,0.0221155789494856,0.00758631829404666,0.0298106450775523,0.00134271027466593,0.01,,,,,,61
PWY-6606,guanosine nucleotides degradation II,13,0.0130986901309869,0.0130986901309869,0.00654975111065848,,0.118648032336063,0.0112743402537202,0.346505104936904,0.00229693565206017,0.00435538781536937,1,,,,,,61
PWY-6607,guanosine nucleotides degradation I,9,0.0152984701529847,0.0152984701529847,0.0112904986521034,,0.10092345850596,0.0144339062809961,0.255112385138014,0.0057301110387769,0.00536670695645347,1,,,,,,61
PWY-5059,pinobanksin biosynthesis,20,0.0156984301569843,0.0156984301569843,0.00255271401927365,,0.00323286121858116,0.0060759641142067,0.00329941795780764,0.0419022077516833,0.000863569290817212,0.5,,,,,,61
PWY-6803,phosphatidylcholine acyl editing,99,0.0165983401659834,0.0165983401659834,0.00184174337066445,,0.173192576990763,0.00425402937846502,0.606141448060538,0.000471682039662957,0.00281241967250467,1,,,,,,61
PWY-6014,vernolate biosynthesis I,12,0.0192980701929807,0.0192980701929807,0.00638777832584658,,0.0456918999014557,0.00911745784181403,0.0569282496845615,0.00355565007898483,0.00283563247081975,1,,,,,,61
PWY-6466,pyridoxal 5'-phosphate biosynthesis II,2,0.0195980401959804,0.0195980401959804,0.0187359747316007,,0.0393810703038837,0.0137186376901726,0.054492693616,0.00801583928187069,0.038946008633752,1,,,,,,61
PWY-6959,L-ascorbate degradation V,9,0.0206979302069793,0.0206979302069793,0.0164584435254068,,0.020884899761489,0.01896803359372,0.0220645696018458,0.0222417141954202,0.00885371908760002,1,,,,,,61
PWY-7634,vernolate biosynthesis II,12,0.0208979102089791,0.0208979102089791,0.00624015682057011,,0.0456918999014557,0.00911745784181403,0.0569282496845615,0.00355565007898483,0.0026941532784942,1,,,,,,61
LIPASYN-PWY,phospholipases,106,0.0215978402159784,0.0215978402159784,0.00272525265858609,,0.179264924913588,0.00427550503953752,0.631253440950092,0.000803017279525625,0.00284189185774486,1,,,,,,61
PWY-6710,poly-hydroxy fatty acids biosynthesis,12,0.0221977802219778,0.0221977802219778,0.00636317211953536,,0.0456918999014557,0.00911745784181403,0.0569282496845615,0.00355565007898483,0.00281149867320163,1,,,,,,61
PWY-5687,pyrimidine ribonucleotides interconversion,33,0.0248975102489751,0.0248975102489751,0.0123394092133558,,0.0433295407521495,0.0199580670840408,0.0473200709034105,0.00402575834719193,0.0159449639662846,1,,,,,,61
PWY-5807,heptaprenyl diphosphate biosynthesis,5,0.024997500249975,0.024997500249975,0.0198917447934861,,0.0654559080579689,0.0202532747928122,0.0949256546049185,0.0128957315577516,0.0101036732601035,1,,,,,,61
PWY-5989,stearate biosynthesis II (bacteria and plants),38,0.0265973402659734,0.0265973402659734,0.00921333422844989,,0.0520614659338062,0.0109992023294619,0.0609807140583253,0.00365047593293529,0.00701632019550358,1,,,,,,61
PWY-5147,oleate biosynthesis I (plants),42,0.0268973102689731,0.0268973102689731,0.0114981706453046,,0.0606846692959082,0.0125589248997553,0.0671793642895761,0.00471998300567142,0.00890340326962491,1,,,,,,61
PYRUVDEHYD-PWY,pyruvate decarboxylation to acetyl CoA,18,0.0268973102689731,0.0268973102689731,0.0168767988678082,,0.0271190280572863,0.0186204730750546,0.029190836584907,0.0119080141184312,0.0114289287937283,1,,,,,,61
PWY-7184,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I,42,0.026997300269973,0.026997300269973,0.0136099822788548,,0.178049771573844,0.0276610518092835,0.589933374763826,0.00343553524864623,0.0277671124045675,1,,,,,,61
PWY-7176,UTP and CTP <i>de novo</i> biosynthesis,12,0.027997200279972,0.027997200279972,0.0179621930306238,,0.0174214868256709,0.0252119749836564,0.0174732813444399,0.0512048004218135,0.00955646709176139,0.01,,,,,,61
LEUSYN-PWY,L-leucine biosynthesis,10,0.0307969203079692,0.0307969203079692,0.0266187875075768,,0.0314495976173398,0.0270611351968258,0.0342077252837341,0.0270140027443782,0.018919930397476,1,,,,,,61
GLYSYN2-PWY,glycine biosynthesis,9,0.030996900309969,0.030996900309969,0.0142222339826643,,0.116283353564582,0.0226171829004302,0.268893302293308,0.00462522698491543,0.0124943188648898,1,,,,,,61
PWY-6360,flavonol glucosylation I,23,0.0310968903109689,0.0310968903109689,0.00838933074077425,,0.0187326065726923,0.00829826240786592,0.0189399776515483,0.0102289079042049,0.00368183634200736,1,,,,,,61
HEME-BIOSYNTHESIS-II,heme <i>b</i> biosynthesis I (aerobic),9,0.0346965303469653,0.0346965303469653,0.0306022644135848,,0.0368667366911481,0.0320210519015615,0.0403227682506101,0.0205747076141656,0.031588802615142,1,,,,,,61
PWY-5971,palmitate biosynthesis II (bacteria and plants),43,0.0355964403559644,0.0355964403559644,0.0114720585853487,,0.0584204720246258,0.0163137400152499,0.0687226227492953,0.00375993732044164,0.0129445703945372,1,,,,,,61
PWY-6733,sporopollenin precursors biosynthesis,62,0.0365963403659634,0.0365963403659634,0.00891214995023687,,0.208273755016902,0.0190253738057533,0.611287026021417,0.00222142177721239,0.0180698803738982,1,,,,,,61
PWY-6483,ceramide degradation,7,0.037996200379962,0.037996200379962,0.0124982931591013,,0.0139686780535637,0.0508124283402208,0.0139833667476456,0.0689327887371929,0.00448307262690684,0.01,,,,,,61
PWY-6115,"avenacin biosynthesis, initial reactions",12,0.0434956504349565,0.0434956504349565,0.0165851789962146,,0.0823398634981194,0.0168970477442308,0.144556618333273,0.0099333770832886,0.00811982674444511,1,,,,,,61
GLUT-REDOX-PWY,glutathione-glutaredoxin redox reactions,5,0.0444955504449555,0.0444955504449555,0.0291524122915912,,0.074498001572866,0.0237769215516774,0.152406661233787,0.0150658294157783,0.0229496612922723,1,,,,,,61
