pathway_id,pathway_name,n_genes,omni_p_final,omni_p_mvn,omni_p_analytic,omni_p_mvn_compcal,acat_p,fisher_p,minp_p_analytic,stouffer_p_analytic,tfisher_p_analytic,tau_hat,acat_p_mvn_cal,fisher_p_mvn_cal,tfisher_p_mvn_cal,minp_p_mvn_cal,stouffer_p_mvn_cal,perm
CITRULLINE-DEG-PWY,L-citrulline degradation,4,9.99900009999e-05,9.99900009999e-05,4.15237940365465e-07,,0.00373027344200316,0.000325598513983823,0.00400517038564285,0.000242238792759224,8.31008466484207e-08,1,,,,,,13
PWY-3981,&beta;-alanine biosynthesis I,10,9.99900009999e-05,9.99900009999e-05,1.32469485153441e-06,,0.0170531146508336,0.000125340907552565,0.0320501481273509,0.000113276097911755,2.66130271708853e-07,1,,,,,,13
PWY-4861,UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate),5,9.99900009999e-05,9.99900009999e-05,1.91814508948562e-06,,0.0204519999553315,0.000384790553882292,0.036092359650989,9.92210482728219e-05,3.85515229628375e-07,1,,,,,,13
PWY-5829,geraniol and geranial biosynthesis,8,9.99900009999e-05,9.99900009999e-05,2.20601314993019e-13,,0.00548375734704125,1.95351557002507e-06,0.0144596909703919,6.37479853808348e-05,4.40758540776187e-14,0.5,,,,,,13
PWY-5886,4-hydroxyphenylpyruvate biosynthesis,2,9.99900009999e-05,9.99900009999e-05,3.21034640587969e-06,,0.00847289751350107,0.0014154839032621,0.00989639343975002,0.000778030501936704,6.42981973775214e-07,1,,,,,,13
PWY-6619,adenine and adenosine salvage VI,2,9.99900009999e-05,9.99900009999e-05,0.000145722215922128,,0.00400777363424828,0.00855776351033951,0.00400019159559006,0.0254819022918136,2.97120357706238e-05,0.01,,,,,,13
TYRFUMCAT-PWY,L-tyrosine degradation I,8,9.99900009999e-05,9.99900009999e-05,1.71982911134627e-07,,0.00535483453399067,8.89497360191674e-05,0.00647732968009496,0.000322496338586292,3.44139642338703e-08,0.5,,,,,,13
GLUCOSE1PMETAB-PWY,glucose and glucose-1-phosphate degradation,13,0.0001999800019998,0.0001999800019998,2.14945787479492e-05,,0.00458379040381783,0.000377115374242704,0.00486249332232169,0.00238495018244704,4.36448677987311e-06,0.5,,,,,,13
PWY-3781,aerobic respiration I (cytochrome c),297,0.0001999800019998,0.0001999800019998,3.15956594221234e-10,,0.0730468521857082,1.35598578065879e-08,0.354681785655259,8.88582108978895e-11,2.22354246126599e-10,1,,,,,,13
PWY-5194,siroheme biosynthesis,2,0.0001999800019998,0.0001999800019998,0.000128896617273833,,0.00389010142692191,0.0115332000852811,0.00385407934478998,0.0737888740517553,2.61956369231875e-05,0.01,,,,,,13
PWY-6352,3-phosphoinositide biosynthesis,42,0.0001999800019998,0.0001999800019998,1.29876525940542e-05,,0.0363998974415835,7.16301002364022e-05,0.0786785592187134,1.62197690109164e-05,3.23281993497293e-06,1,,,,,,13
PWY-6786,detoxification of reactive carbonyls in chloroplasts,12,0.0003999600039996,0.0003999600039996,4.65137765648382e-06,,0.00941891387609608,0.000166222065584177,0.0109061411354044,0.000209365324864292,9.39884816641978e-07,1,,,,,,13
FASYN-ELONG-PWY,fatty acid elongation -- saturated,12,0.0004999500049995,0.0004999500049995,2.17212377647269e-05,,0.0156779813903599,0.00033796372754393,0.0212286049312869,0.000165094665512958,4.52360420355458e-06,1,,,,,,13
CALVIN-PWY,Calvin-Benson-Bassham cycle,38,0.0005999400059994,0.0005999400059994,0.000167203104145308,,0.09215100576228,0.000379415761771433,0.378301573356042,0.000504411309102321,3.95666643957515e-05,0.5,,,,,,13
PWY-4302,aerobic respiration III (alternative oxidase pathway),62,0.0005999400059994,0.0005999400059994,7.42975757794806e-06,,0.0376637192765522,3.0829188851317e-05,0.11582398480667,6.81552519692764e-05,1.59788921261228e-06,1,,,,,,13
PWY-5686,UMP biosynthesis I,11,0.0005999400059994,0.0005999400059994,0.000256275540449047,,0.00995391968194926,0.00121764661578666,0.0109756576254406,0.00144630287986403,5.61606048484764e-05,1,,,,,,13
PWY-5398,crocetin esters biosynthesis,8,0.0006999300069993,0.0006999300069993,2.44271085575454e-06,,0.0319194070580806,0.000219585430976324,0.102457678671655,0.000380959176096313,4.90271404807174e-07,1,,,,,,13
PWY-7343,UDP-&alpha;-D-glucose biosynthesis I,8,0.0008999100089991,0.0008999100089991,0.00107360324599343,,0.00298414424511486,0.0132497856982078,0.00299510796850533,0.0347490589214225,0.000257457123325033,0.01,,,,,,13
CYSTSYN-PWY,L-cysteine biosynthesis I,15,0.000999900009999,0.000999900009999,4.62887432811643e-06,,0.00707822791506126,0.000124201792638566,0.00775261101061486,9.43558002128506e-05,9.42279348326025e-07,1,,,,,,13
SUCSYN-PWY,sucrose biosynthesis I (from photosynthesis),33,0.0013998600139986,0.0013998600139986,4.63495252113755e-05,,0.0696666630016098,0.000196503704548836,0.180970796219707,5.71831257862899e-05,1.17260389213003e-05,1,,,,,,13
PWY-5987,sorgoleone biosynthesis,22,0.0015998400159984,0.0015998400159984,4.34769415104674e-05,,0.0190637913707466,0.000257318183882249,0.0291330637417605,0.000168777241071228,9.51423550088482e-06,1,,,,,,13
PWY-861,dhurrin biosynthesis,25,0.0015998400159984,0.0015998400159984,5.11337386116528e-06,,0.065207843062033,6.88828565165171e-05,0.211794757381903,3.57361869951594e-05,1.06916582354177e-06,1,,,,,,13
LIPAS-PWY,triacylglycerol degradation,117,0.001999800019998,0.001999800019998,9.15015404584496e-05,,0.0244190735263658,0.000115461962622887,0.035637962211364,0.000396263917453629,2.30464431325572e-05,1,,,,,,13
PWY-6351,"D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis",31,0.001999800019998,0.001999800019998,0.000719581850609663,,0.0399323324453823,0.00130277644098638,0.0586913273952098,0.000530319728602098,0.000235102003572463,1,,,,,,13
PWY-2681,<i>trans</i>-zeatin biosynthesis,21,0.0020997900209979,0.0020997900209979,0.000942459639386606,,0.114811140376915,0.0036117127011278,0.279641545765326,0.000256853601269239,0.000889530956898699,1,,,,,,13
PWY-7909,formaldehyde oxidation VII (THF pathway),4,0.0020997900209979,0.0020997900209979,0.0021670800046808,,0.0524712026418059,0.00717771813436769,0.0865257630016293,0.00236344062742395,0.00058320549325952,1,,,,,,13
PWY-882,L-ascorbate biosynthesis I (L-galactose pathway),24,0.0020997900209979,0.0020997900209979,0.000822138800122885,,0.00841834970692877,0.00147530715317624,0.0089584387584174,0.00140093547450101,0.000224230150914218,1,,,,,,13
PWY-361,phenylpropanoid biosynthesis,58,0.0021997800219978,0.0021997800219978,9.77709332677934e-06,,0.0202897055124746,4.06380010124139e-05,0.0416695980511715,2.91534162864958e-05,2.21034751113347e-06,1,,,,,,13
PWY-6219,indole-3-acetate inactivation VIII,8,0.0021997800219978,0.0021997800219978,0.0013409425589101,,0.0381353698235553,0.00367760748768211,0.0578547553276179,0.00237107449176696,0.000334239892366917,1,,,,,,13
PWY-4984,urea cycle,8,0.0022997700229977,0.0022997700229977,0.00210912683279646,,0.00766198929552224,0.0128782620338157,0.00799429938146756,0.108775855582701,0.000492945027087521,0.05,,,,,,13
PWY-66,GDP-L-fucose biosynthesis I (from GDP-D-mannose),5,0.0024997500249975,0.0024997500249975,0.00013415704678299,,0.00170659641074687,0.0039137280085327,0.00171117754459049,0.00610208751821911,2.802686546588e-05,0.01,,,,,,13
PWY-7060,ornithine-citrulline shuttle,10,0.0024997500249975,0.0024997500249975,0.00111352171249784,,0.00922176896407642,0.00291803132121857,0.00998286844591822,0.00271115287467611,0.000280098843623677,1,,,,,,13
ARGSYN-PWY,L-arginine biosynthesis I (via L-ornithine),7,0.0025997400259974,0.0025997400259974,0.00120553580050625,,0.00667897409023846,0.00615884950730739,0.0069985174948114,0.0525761282223228,0.000272201133572181,0.05,,,,,,13
PWY-5659,GDP-mannose biosynthesis,12,0.0027997200279972,0.0027997200279972,0.00246499199997935,,0.00442836271785938,0.00493900104237441,0.00448929626970729,0.00338729641942625,0.000924074841666345,1,,,,,,13
PWY-6949,DIBOA-glucoside biosynthesis,39,0.002999700029997,0.002999700029997,6.51438853749298e-07,,0.067120488102294,1.24364159192658e-05,0.236267648733223,2.83312191601102e-06,1.38084874090616e-07,1,,,,,,13
PWY-1001,cellulose biosynthesis,19,0.0031996800319968,0.0031996800319968,0.000656958919308615,,0.0775584489820917,0.00142620486074113,0.281528408190398,0.00119586083388304,0.0001650646016913,1,,,,,,13
PWY-5486,pyruvate fermentation to ethanol II,15,0.0031996800319968,0.0031996800319968,0.000468776038493934,,0.0627723905062846,0.00158424013488113,0.140918466282329,0.000305427237420795,0.00014840310566544,1,,,,,,13
