"GENE","magma_p","magma_z","n_top_pathways","best_pathway_p","pathway_rank","pathways","gwas_min_p","gwas_rank","magma_rank","hit_gwas","hit_magma","hit_pathway","support_layers","score"
"AT1G74410",0.000339411454502787,3.58319928925117,0,NA,NA,NA,0.000339411454502787,22,22,FALSE,FALSE,FALSE,0,6.21543722104053
"AT5G55330",0.000567039892289901,3.44690883423835,1,7.6999923000077e-05,1,"PWY-5884",0.000567039892289901,36,36,FALSE,FALSE,TRUE,1,6.19902855206254
"AT1G15940",0.000357377939276051,3.56970904287609,0,NA,NA,NA,0.000357377939276051,23,23,FALSE,FALSE,FALSE,0,6.17682691064975
"AT5G55360",0.000569671175891301,3.44565783632135,1,7.6999923000077e-05,1,"PWY-5884",0.000569671175891301,37,37,FALSE,FALSE,TRUE,1,6.17523010546313
"AT5G24300",0.000376287097901176,3.5561794530504,0,NA,NA,NA,0.000376287097901176,25,25,FALSE,FALSE,FALSE,0,6.10440256534086
"AT3G20930",0.000386161787794923,3.5493647445911,0,NA,NA,NA,0.000386161787794923,26,26,FALSE,FALSE,FALSE,0,6.0703358867433
"AT5G55580",0.000425549769612857,3.52370997443346,0,NA,NA,NA,0.000425549769612857,27,27,FALSE,FALSE,FALSE,0,6.03755505436696
"AT5G55150",0.00043374202692749,3.51865397943193,0,NA,NA,NA,0.00043374202692749,28,28,FALSE,FALSE,FALSE,0,6.0059665200005
"AT1G73990",0.000451924631126452,3.50774345622874,0,NA,NA,NA,0.000451924631126452,29,29,FALSE,FALSE,FALSE,0,5.97548658688703
"AT5G55370",0.000966340264623958,3.30014749592308,1,7.6999923000077e-05,1,"PWY-5884",0.000966340264623958,48,48,FALSE,FALSE,TRUE,1,5.94915107884594
"AT5G55160",0.000469414595224599,3.49762845369897,0,NA,NA,NA,0.000469414595224599,30,30,FALSE,FALSE,FALSE,0,5.94604007324561
"AT5G55320",0.000979451537091587,3.29636362550367,1,7.6999923000077e-05,1,"PWY-5884",0.000979451537091587,49,49,FALSE,FALSE,TRUE,1,5.93124139354009
"AT1G15950",0.000492413359013658,3.48484980455274,0,NA,NA,NA,0.000492413359013658,31,31,FALSE,FALSE,FALSE,0,5.91755919501639
"AT1G15970",0.000497467148742094,3.48211653506293,0,NA,NA,NA,0.000497467148742094,32,32,FALSE,FALSE,FALSE,0,5.88998262604513
"AT5G55140",0.000534705258759102,3.46273977449897,0,NA,NA,NA,0.000534705258759102,33,33,FALSE,FALSE,FALSE,0,5.86325470292916
"AT3G20730",0.000563545752981227,3.44857844411381,0,NA,NA,NA,0.000563545752981227,34,34,FALSE,FALSE,FALSE,0,5.83732474860043
"AT3G20770",0.000564871256142864,3.44794394497186,0,NA,NA,NA,0.000564871256142864,35,35,FALSE,FALSE,FALSE,0,5.81214649398439
"AT3G20950",0.000626951578715053,3.4196786162117,0,NA,NA,NA,0.000626951578715053,38,38,FALSE,FALSE,FALSE,0,5.74071538945132
"AT5G24290",0.000635878641645939,3.41583028475571,0,NA,NA,NA,0.000635878641645939,39,39,FALSE,FALSE,FALSE,0,5.71815336863194
"AT5G55132",0.000656162931843949,3.40726954418368,0,NA,NA,NA,0.000656162931843949,40,40,FALSE,FALSE,FALSE,0,5.69616260002901
"AT5G55135",0.000673221324708794,3.40025867431653,0,NA,NA,NA,0.000673221324708794,41,41,FALSE,FALSE,FALSE,0,5.67471486924547
"AT3G20920",0.000729456610376489,3.37826156283633,0,NA,NA,NA,0.000729456610376489,42,42,FALSE,FALSE,FALSE,0,5.65378400188914
"AT1G73980",0.000733837887448722,3.37661462256831,0,NA,NA,NA,0.000733837887448722,43,43,FALSE,FALSE,FALSE,0,5.63334567152577
"AT5G17160",0.000758821852734143,3.36739402227794,0,NA,NA,NA,0.000758821852734143,44,44,FALSE,FALSE,FALSE,0,5.61337722971256
"AT1G49240",0.00076444202548603,3.36535872551478,0,NA,NA,NA,0.00076444202548603,45,45,FALSE,FALSE,FALSE,0,5.59385755513425
"AT5G55180",0.000870099148049953,3.32947487270457,0,NA,NA,NA,0.000870099148049953,46,46,FALSE,FALSE,FALSE,0,5.57476691932179
"AT2G14560",0.000893383662958268,3.32211343483143,0,NA,NA,NA,0.000893383662958268,47,47,FALSE,FALSE,FALSE,0,5.5560868668135
"AT3G20760",0.0010350749916027,3.28081530685217,0,NA,NA,NA,0.0010350749916027,50,50,FALSE,FALSE,FALSE,0,5.5023425740129
"AT3G20720",0.001182261461321,3.2431254419465,0,NA,NA,NA,0.001182261461321,51,51,FALSE,FALSE,FALSE,0,5.48514223048907
"AT5G28150",0.00122005077420433,3.23415065878397,0,NA,NA,NA,0.00122005077420433,52,52,FALSE,FALSE,FALSE,0,5.46827589541534
"AT5G24280",0.00126951421745281,3.22278360412326,0,NA,NA,NA,0.00126951421745281,53,53,FALSE,FALSE,FALSE,0,5.45173084348336
"AT1G73965",0.00130438701001226,3.21501281051065,0,NA,NA,NA,0.00130438701001226,54,54,FALSE,FALSE,FALSE,0,5.435495063039
"AT1G49245",0.00131897998334036,3.21181779737631,0,NA,NA,NA,0.00131897998334036,55,55,FALSE,FALSE,FALSE,0,5.41955720369645
"AT3G20750",0.00138947631184782,3.19682825224373,0,NA,NA,NA,0.00138947631184782,56,56,FALSE,FALSE,FALSE,0,5.40390652867254
"AT5G24314",0.00153659592910996,3.16768181781228,0,NA,NA,NA,0.00153659592910996,57,57,FALSE,FALSE,FALSE,0,5.38853287133996
"AT5G55570",0.00155305780894722,3.16458220929178,0,NA,NA,NA,0.00155305780894722,58,58,FALSE,FALSE,FALSE,0,5.37342659555906
"AT1G08300",0.00157228268436894,3.16100042616649,0,NA,NA,NA,0.00157228268436894,59,59,FALSE,FALSE,FALSE,0,5.35857855940065
"AT5G28160",0.00158820492872965,3.15806435468155,0,NA,NA,NA,0.00158820492872965,60,60,FALSE,FALSE,FALSE,0,5.34398008191765
"AT5G55390",0.00165616002035569,3.14583042036158,0,NA,NA,NA,0.00165616002035569,61,61,FALSE,FALSE,FALSE,0,5.3296229126634
"AT1G73970",0.00169735538495774,3.13863705507196,0,NA,NA,NA,0.00169735538495774,62,62,FALSE,FALSE,FALSE,0,5.31549920368843
"AT1G73950",0.00174844001684575,3.12993665513269,0,NA,NA,NA,0.00174844001684575,63,63,FALSE,FALSE,FALSE,0,5.30160148377777
"AT1G08310",0.001770496389246,3.1262522095886,0,NA,NA,NA,0.001770496389246,64,64,FALSE,FALSE,FALSE,0,5.28792263471716
"AT3G20690",0.00181173898775366,3.11947457022857,0,NA,NA,NA,0.00181173898775366,65,65,FALSE,FALSE,FALSE,0,5.27445586939923
"AT3G20680",0.00182920014079515,3.11664771631115,0,NA,NA,NA,0.00182920014079515,66,66,FALSE,FALSE,FALSE,0,5.2611947116012
"AT5G55131",0.00195452924572,3.09705603401274,0,NA,NA,NA,0.00195452924572,67,67,FALSE,FALSE,FALSE,0,5.24813297728329
"AT5G55540",0.00202615077253747,3.08637212240659,0,NA,NA,NA,0.00202615077253747,68,68,FALSE,FALSE,FALSE,0,5.23526475727247
"AT1G74470",0.00203911931621437,3.08447473030794,0,NA,NA,NA,0.00203911931621437,69,69,FALSE,FALSE,FALSE,0,5.22258440121043
"AT5G27606",0.00204080096184451,3.08422950481181,0,NA,NA,NA,0.00204080096184451,70,70,FALSE,FALSE,FALSE,0,5.21008650265642
"AT3G20910",0.00208337523321105,3.07808207965801,0,NA,NA,NA,0.00208337523321105,71,71,FALSE,FALSE,FALSE,0,5.19776588524679
"AT5G27630",0.00209358046624933,3.0766256480231,0,NA,NA,NA,0.00209358046624933,72,72,FALSE,FALSE,FALSE,0,5.1856175898224
"AT5G55130",0.00209899430597399,3.07585565765366,0,NA,NA,NA,0.00209899430597399,73,73,FALSE,FALSE,FALSE,0,5.17363686244403
"AT1G49260",0.00211568394016792,3.07349336266459,0,NA,NA,NA,0.00211568394016792,74,74,FALSE,FALSE,FALSE,0,5.16181914322299
"AT5G27610",0.0021562579113664,3.06782092370902,0,NA,NA,NA,0.0021562579113664,75,75,FALSE,FALSE,FALSE,0,5.15016005590154
"AT1G08315",0.00222491347576243,3.0584417254384,0,NA,NA,NA,0.00222491347576243,76,76,FALSE,FALSE,FALSE,0,5.13865539812336
"AT5G27620",0.00241809443048381,3.03340673486562,0,NA,NA,NA,0.00241809443048381,77,77,FALSE,FALSE,FALSE,0,5.12730113233997
"AT5G55070",0.0024751315546118,3.02636520103966,0,NA,NA,NA,0.0024751315546118,78,78,FALSE,FALSE,FALSE,0,5.11609337730398
"AT5G24318",0.00250383379354639,3.02287773784895,0,NA,NA,NA,0.00250383379354639,79,79,FALSE,FALSE,FALSE,0,5.10502840010406
"AT5G24316",0.00251396192707475,3.02165584533614,0,NA,NA,NA,0.00251396192707475,80,80,FALSE,FALSE,FALSE,0,5.09410260870105
"AT3G20670",0.00264340021433948,3.00642411689606,0,NA,NA,NA,0.00264340021433948,81,81,FALSE,FALSE,FALSE,0,5.08331254492764
"AT1G49290",0.00266850867684101,3.00354866497194,0,NA,NA,NA,0.00266850867684101,82,82,FALSE,FALSE,FALSE,0,5.0726548779175
"AT1G49270",0.00269825684596473,3.0001736993503,0,NA,NA,NA,0.00269825684596473,83,83,FALSE,FALSE,FALSE,0,5.06212639793279
"AT5G55080",0.00275062405607531,2.99431433493206,0,NA,NA,NA,0.00275062405607531,84,84,FALSE,FALSE,FALSE,0,5.05172401056118
"AT1G15850",0.00281819728981017,2.98690234488672,0,NA,NA,NA,0.00281819728981017,85,85,FALSE,FALSE,FALSE,0,5.04144473125635
"AT3G19250",0.00286346280547701,2.98202749567236,0,NA,NA,NA,0.00286346280547701,86,86,FALSE,FALSE,FALSE,0,5.0312856801978
"AT5G17190",0.0028787739564136,2.98039448383586,0,NA,NA,NA,0.0028787739564136,87,87,FALSE,FALSE,FALSE,0,5.0212440774477
"AT5G24310",0.00288376924938302,2.97986342563765,0,NA,NA,NA,0.00288376924938302,88,88,FALSE,FALSE,FALSE,0,5.0113172383846
"AT2G34920",0.0029457657792974,2.97334142253797,0,NA,NA,NA,0.0029457657792974,89,89,FALSE,FALSE,FALSE,0,5.00150256939511
"AT3G19270",0.00298654877223822,2.96911903829772,0,NA,NA,NA,0.00298654877223822,90,90,FALSE,FALSE,FALSE,0,4.99179756380629
"AT4G12545",0.00301122648304374,2.96658955766346,0,NA,NA,NA,0.00301122648304374,91,91,FALSE,FALSE,FALSE,0,4.98219979804275
"AT3G20900",0.0030547691952403,2.96217216760458,0,NA,NA,NA,0.0030547691952403,92,92,FALSE,FALSE,FALSE,0,4.97270692799383
"AT5G27700",0.00309752584448635,2.95789005301012,0,NA,NA,NA,0.00309752584448635,93,93,FALSE,FALSE,FALSE,0,4.96331668557707
"AT3G19280",0.00312884212752349,2.95478776153388,0,NA,NA,NA,0.00312884212752349,94,94,FALSE,FALSE,FALSE,0,4.95402687548554
"AT5G17140",0.00314886188131224,2.95281933992036,0,NA,NA,NA,0.00314886188131224,95,95,FALSE,FALSE,FALSE,0,4.94483537210724
"AT5G17165",0.00317610276397813,2.95015915120124,0,NA,NA,NA,0.00317610276397813,96,96,FALSE,FALSE,FALSE,0,4.9357401166058
"AT5G17170",0.00318469555808508,2.94932434193738,0,NA,NA,NA,0.00318469555808508,97,97,FALSE,FALSE,FALSE,0,4.92673911415245
"AT1G74000",0.00318702712103369,2.94909817945209,0,NA,NA,NA,0.00318702712103369,98,98,FALSE,FALSE,FALSE,0,4.91783043129995
"AT2G35030",0.00319825661686208,2.94801102174341,0,NA,NA,NA,0.00319825661686208,99,99,FALSE,FALSE,FALSE,0,4.90901219348984
"AT2G35010",0.00321233363782051,2.9466530905553,0,NA,NA,NA,0.00321233363782051,100,100,FALSE,FALSE,FALSE,0,4.90028258268494
"AT3G26050",0.00323306202468426,2.94466337810501,0,NA,NA,NA,0.00323306202468426,101,101,FALSE,FALSE,FALSE,0,4.89163983511965
"AT3G20898",0.00325808159744136,2.9422771800529,0,NA,NA,NA,0.00325808159744136,102,102,FALSE,FALSE,FALSE,0,4.8830822391611
"AT1G49250",0.00330650158796914,2.9377062449114,0,NA,NA,NA,0.00330650158796914,103,103,FALSE,FALSE,FALSE,0,4.87460813327459
"AT1G73960",0.00331938157726217,2.93650061908963,0,NA,NA,NA,0.00331938157726217,104,104,FALSE,FALSE,FALSE,0,4.86621590408738
"AT1G15825",0.00338873178739281,2.93008143946015,0,NA,NA,NA,0.00338873178739281,105,105,FALSE,FALSE,FALSE,0,4.85790398454506
"AT3G20660",0.00339554825070805,2.92945696790226,0,NA,NA,NA,0.00339554825070805,106,106,FALSE,FALSE,FALSE,0,4.8496708521554
"AT2G35020",0.00346789134874852,2.92289886627868,0,NA,NA,NA,0.00346789134874852,107,107,FALSE,FALSE,FALSE,0,4.84151502731452
"AT5G55310",0.00347357996008664,2.92238847356983,0,NA,NA,NA,0.00347357996008664,108,108,FALSE,FALSE,FALSE,0,4.83343507171104
"AT5G28000",0.00350203816324023,2.91984651668741,0,NA,NA,NA,0.00350203816324023,109,109,FALSE,FALSE,FALSE,0,4.82542958680369
"AT3G19240",0.00365680334668551,2.90634301842055,0,NA,NA,NA,0.00365680334668551,110,110,FALSE,FALSE,FALSE,0,4.81749721236849
"AT2G34910",0.00366117708366389,2.90596900918728,0,NA,NA,NA,0.00366117708366389,111,111,FALSE,FALSE,FALSE,0,4.80963662511162
"AT2G35035",0.0036726288216906,2.90499166335811,0,NA,NA,NA,0.0036726288216906,112,112,FALSE,FALSE,FALSE,0,4.80184653734457
"AT5G24313",0.00367686851176486,2.90463053074584,0,NA,NA,NA,0.00367686851176486,113,113,FALSE,FALSE,FALSE,0,4.7941256957181
"AT1G73603",0.00368099526118416,2.90427938174318,0,NA,NA,NA,0.00368099526118416,114,114,FALSE,FALSE,FALSE,0,4.78647288001199
"AT3G19274",0.00370653268384206,2.9021143056432,0,NA,NA,NA,0.00370653268384206,115,115,FALSE,FALSE,FALSE,0,4.77888690197771
"AT1G74010",0.00373354901934862,2.89983855874527,0,NA,NA,NA,0.00373354901934862,116,116,FALSE,FALSE,FALSE,0,4.7713666042311
"AT1G73607",0.00373492319858629,2.89972320394907,0,NA,NA,NA,0.00373492319858629,117,117,FALSE,FALSE,FALSE,0,4.76391085919261
"AT4G12540",0.00381869920984086,2.89276250978226,0,NA,NA,NA,0.00381869920984086,118,118,FALSE,FALSE,FALSE,0,4.75651856807269
"AT5G17150",0.00391367907797269,2.88503680253382,0,NA,NA,NA,0.00391367907797269,119,119,FALSE,FALSE,FALSE,0,4.74918865989988
"AT1G08320",0.00401522566537774,2.87696308316826,0,NA,NA,NA,0.00401522566537774,120,120,FALSE,FALSE,FALSE,0,4.74192009058969
"AT1G74070",0.00402345493072242,2.87631694274519,0,NA,NA,NA,0.00402345493072242,121,121,FALSE,FALSE,FALSE,0,4.73471184205204
"AT2G35000",0.00402855176934548,2.87591735367318,0,NA,NA,NA,0.00402855176934548,122,122,FALSE,FALSE,FALSE,0,4.72756292133544
"AT5G27600",0.0041108484199259,2.8695280707894,0,NA,NA,NA,0.0041108484199259,123,123,FALSE,FALSE,FALSE,0,4.72047235980614
"AT5G27970",0.00413647922540788,2.86756186636761,0,NA,NA,NA,0.00413647922540788,124,124,FALSE,FALSE,FALSE,0,4.71343921236047
"AT3G20960",0.00425396080466449,2.85868865183585,0,NA,NA,NA,0.00425396080466449,125,125,FALSE,FALSE,FALSE,0,4.70646255666882
"AT5G17180",0.0042835832882569,2.85648641950565,0,NA,NA,NA,0.0042835832882569,126,126,FALSE,FALSE,FALSE,0,4.69954149244981
"AT3G20780",0.00434688463877355,2.851826302585,0,NA,NA,NA,0.00434688463877355,127,127,FALSE,FALSE,FALSE,0,4.69267514077302
"AT1G05550",0.00436579755668905,2.85044590822065,0,NA,NA,NA,0.00436579755668905,128,128,FALSE,FALSE,FALSE,0,4.6858626433892
"AT1G73840",0.00437888239505346,2.84949405607218,0,NA,NA,NA,0.00437888239505346,129,129,FALSE,FALSE,FALSE,0,4.67910316208644
"AT5G55200",0.00438825214991522,2.84881403924547,0,NA,NA,NA,0.00438825214991522,130,130,FALSE,FALSE,FALSE,0,4.67239587807126
"AT4G03965",0.0044403384412894,2.84505765989458,0,NA,NA,NA,0.0044403384412894,131,131,FALSE,FALSE,FALSE,0,4.66573999137341
"AT5G55120",0.00446901329640847,2.84300668560889,0,NA,NA,NA,0.00446901329640847,132,132,FALSE,FALSE,FALSE,0,4.65913472027324
"AT2G34900",0.00460790835606639,2.8332378651454,0,NA,NA,NA,0.00460790835606639,133,133,FALSE,FALSE,FALSE,0,4.65257930075077
"AT3G19230",0.00462159942411767,2.83228943353012,0,NA,NA,NA,0.00462159942411767,134,134,FALSE,FALSE,FALSE,0,4.64607298595532
"AT5G55190",0.00469119098629252,2.82750754550086,0,NA,NA,NA,0.00469119098629252,135,135,FALSE,FALSE,FALSE,0,4.63961504569493
"AT1G74020",0.00488373541736941,2.81460412093461,0,NA,NA,NA,0.00488373541736941,136,136,FALSE,FALSE,FALSE,0,4.6332047659445
"AT3G20970",0.00499073502818614,2.80763117011118,0,NA,NA,NA,0.00499073502818614,137,137,FALSE,FALSE,FALSE,0,4.62684144837212
"AT5G28220",0.00505776782206496,2.80333134100595,0,NA,NA,NA,0.00505776782206496,138,138,FALSE,FALSE,FALSE,0,4.62052440988247
"AT2G34990",0.00509077536943671,2.80123296504723,0,NA,NA,NA,0.00509077536943671,139,139,FALSE,FALSE,FALSE,0,4.61425298217675
"AT1G15860",0.00514492169720769,2.79781722802736,0,NA,NA,NA,0.00514492169720769,140,140,FALSE,FALSE,FALSE,0,4.60802651132846
"AT5G17210",0.00520154854654162,2.7942795905869,0,NA,NA,NA,0.00520154854654162,141,141,FALSE,FALSE,FALSE,0,4.60184435737418
"AT5G24320",0.00523575118467947,2.79215967654781,0,NA,NA,NA,0.00523575118467947,142,142,FALSE,FALSE,FALSE,0,4.59570589391882
"AT3G26070",0.00527664472205343,2.78964141387927,0,NA,NA,NA,0.00527664472205343,143,143,FALSE,FALSE,FALSE,0,4.58961050775481
"AT4G03960",0.0053176434974048,2.78713430581186,0,NA,NA,NA,0.0053176434974048,144,144,FALSE,FALSE,FALSE,0,4.58355759849444
"AT5G55125",0.00535770214171453,2.78470149289845,0,NA,NA,NA,0.00535770214171453,145,145,FALSE,FALSE,FALSE,0,4.57754657821499
"AT5G27690",0.00539189760750277,2.78263771926089,0,NA,NA,NA,0.00539189760750277,146,146,FALSE,FALSE,FALSE,0,4.57157687111606
"AT1G04810",0.00546196603691614,2.77844558734473,0,NA,NA,NA,0.00546196603691614,147,147,FALSE,FALSE,FALSE,0,4.56564791318859
"AT5G01400",0.00547517248713137,2.77766089913459,0,NA,NA,NA,0.00547517248713137,148,148,FALSE,FALSE,FALSE,0,4.55975915189502
"AT2G34870",0.0054785827286385,2.7774585502285,0,NA,NA,NA,0.0054785827286385,149,149,FALSE,FALSE,FALSE,0,4.55391004586039
"AT1G73830",0.005568180837828,2.7721825039895,0,NA,NA,NA,0.005568180837828,150,150,FALSE,FALSE,FALSE,0,4.54810006457358
"AT5G55210",0.00559458008803328,2.77064257738276,0,NA,NA,NA,0.00559458008803328,151,151,FALSE,FALSE,FALSE,0,4.5423286880986
"AT4G12510",0.00567441942156031,2.76602494388974,0,NA,NA,NA,0.00567441942156031,152,152,FALSE,FALSE,FALSE,0,4.53659540679539
"AT5G28210",0.00580520562606877,2.75858584080182,0,NA,NA,NA,0.00580520562606877,153,153,FALSE,FALSE,FALSE,0,4.53089972104974
"AT1G73820",0.00590960428864204,2.75275533477882,0,NA,NA,NA,0.00590960428864204,154,154,FALSE,FALSE,FALSE,0,4.52524114101201
"AT1G74260",0.005987097515624,2.74848718559401,0,NA,NA,NA,0.005987097515624,155,155,FALSE,FALSE,FALSE,0,4.51961918634436
"AT1G15890",0.00599525112417258,2.7480410023809,0,NA,NA,NA,0.00599525112417258,156,156,FALSE,FALSE,FALSE,0,4.51403338597602
"AT2G35040",0.00602415191921175,2.7464638790887,0,NA,NA,NA,0.00602415191921175,157,157,FALSE,FALSE,FALSE,0,4.50848327786647
"AT5G17120",0.00602710412375515,2.74630316052905,0,NA,NA,NA,0.00602710412375515,158,158,FALSE,FALSE,FALSE,0,4.50296840877609
"AT3G52105",0.00608261618286001,2.74329420268263,0,NA,NA,NA,0.00608261618286001,159,159,FALSE,FALSE,FALSE,0,4.49748833404403
"AT5G17130",0.00609857025614041,2.74243400942827,0,NA,NA,NA,0.00609857025614041,160,160,FALSE,FALSE,FALSE,0,4.49204261737309
"AT5G01390",0.0061220019258599,2.7411743149817,0,NA,NA,NA,0.0061220019258599,161,161,FALSE,FALSE,FALSE,0,4.48663083062124
"AT5G55050",0.00630383004508142,2.73154411756736,0,NA,NA,NA,0.00630383004508142,162,162,FALSE,FALSE,FALSE,0,4.48125255359968
"AT1G74590",0.00631268532429205,2.73108152810735,0,NA,NA,NA,0.00631268532429205,163,163,FALSE,FALSE,FALSE,0,4.47590737387702
"AT5G01430",0.00634480559749203,2.72940848929776,0,NA,NA,NA,0.00634480559749203,164,164,FALSE,FALSE,FALSE,0,4.47059488658954
"AT4G12720",0.00640999975387559,2.7260360468414,0,NA,NA,NA,0.00640999975387559,165,165,FALSE,FALSE,FALSE,0,4.46531469425713
"AT5G01420",0.00641518161942369,2.72576931890138,0,NA,NA,NA,0.00641518161942369,166,166,FALSE,FALSE,FALSE,0,4.46006640660483
"AT4G12530",0.00642241266137695,2.72539743681517,0,NA,NA,NA,0.00642241266137695,167,167,FALSE,FALSE,FALSE,0,4.45484964038977
"AT1G73600",0.00642480448631858,2.72527451160989,0,NA,NA,NA,0.00642480448631858,168,168,FALSE,FALSE,FALSE,0,4.44966401923321
"AT3G26060",0.00646171666095058,2.72338265314482,0,NA,NA,NA,0.00646171666095058,169,169,FALSE,FALSE,FALSE,0,4.44450917345759
"AT1G70410",0.0064763276678019,2.7226364805804,0,NA,NA,NA,0.0064763276678019,170,170,FALSE,FALSE,FALSE,0,4.43938473992839
"AT2G34860",0.00649219053060168,2.72182808930826,0,NA,NA,NA,0.00649219053060168,171,171,FALSE,FALSE,FALSE,0,4.43429036190063
"AT2G14580",0.00652629890595628,2.72009588406255,0,NA,NA,NA,0.00652629890595628,172,172,FALSE,FALSE,FALSE,0,4.42922568886984
"AT1G70420",0.00662055513641445,2.71535104540729,0,NA,NA,NA,0.00662055513641445,173,173,FALSE,FALSE,FALSE,0,4.42419037642735
"AT5G27710",0.0066802205074314,2.71237880223311,0,NA,NA,NA,0.0066802205074314,174,174,FALSE,FALSE,FALSE,0,4.41918408611974
"AT1G05570",0.00670982435398179,2.71091292851637,0,NA,NA,NA,0.00670982435398179,175,175,FALSE,FALSE,FALSE,0,4.41420648531235
"AT1G74080",0.00673672649218932,2.70958586678006,0,NA,NA,NA,0.00673672649218932,176,176,FALSE,FALSE,FALSE,0,4.40925724705664
"AT3G20650",0.00694629368679724,2.69940810402186,0,NA,NA,NA,0.00694629368679724,177,177,FALSE,FALSE,FALSE,0,4.40433604996132
"AT5G55060",0.00701717239543305,2.69602820850113,0,NA,NA,NA,0.00701717239543305,178,178,FALSE,FALSE,FALSE,0,4.39944257806715
"AT5G17200",0.00706070573113878,2.69396746134695,0,NA,NA,NA,0.00706070573113878,179,179,FALSE,FALSE,FALSE,0,4.39457652072515
"AT1G74400",0.00712776624603965,2.69081521769985,0,NA,NA,NA,0.00712776624603965,180,180,FALSE,FALSE,FALSE,0,4.38973757247833
"AT5G55300",0.00712968871688617,2.69072524333226,0,NA,NA,NA,0.00712968871688617,181,181,FALSE,FALSE,FALSE,0,4.38492543294657
"AT3G20710",0.00713746822530997,2.69036137353017,0,NA,NA,NA,0.00713746822530997,182,182,FALSE,FALSE,FALSE,0,4.38013980671479
"AT1G15910",0.00716540732725798,2.68905751067618,0,NA,NA,NA,0.00716540732725798,183,183,FALSE,FALSE,FALSE,0,4.37538040322408
"AT5G55040",0.00720080129119964,2.68741228083709,0,NA,NA,NA,0.00720080129119964,184,184,FALSE,FALSE,FALSE,0,4.37064693666587
"AT1G15900",0.00725004604327792,2.68513525322927,0,NA,NA,NA,0.00725004604327792,185,185,FALSE,FALSE,FALSE,0,4.36593912587891
